index|value|clen|ws|data|validation
57083|319801|46|3|atherosclerosis laparocele diversion revelrout|a7e64f09d683d25ada131f095f30d20bb581b306fe9c52dab57e1d5b6aad5d17
57084|356231|83|6|taimen ebenaceous unspectacularly pelelith chromatophilic retailment macrobacterium|5b635c981b466d929cbce0aaa75329880262059c509c758fe9b53802453b91b0
57085|427895|79|6|roratorio overgarment Sinupallia Pleistocene heterosporic lenticularly canioned|04a50cf7723bdeb33df308692687e3ca84e58266b7156f6c06bf580e0f810f9a
57086|670851|45|3|hyperdelicacy vitellose secondary benumbingly|766a9ec7723f689846f5ea2d7df310c952b0a3e8e0dd80cacb720cf1a173099d
57087|613928|68|5|main megacerotine Philistinish polyphyletically hydrogode iodination|48769381d418d76539264b7ba1c16c088adb8b3514365dba4f2e1010cf7de787
57088|824823|74|6|inclinometer handworkman tetrapous basil salpian dumpishness trueheartedly|ec9dad96cbd30ba07db57b80d1ea3cc66eb74547a1397d6a721ad8a1d1faec0c
57089|927326|51|4|scaffery rumorproof rummily unchastisable narcotism|f33bbaba98bb29b289edb14a3dba07d26d896dd7859e4fa74b4bcfd65e4e2d34
57090|825662|68|6|marrowbone nonconvertible kukui doughmaking podalgia gator soiesette|290fac64ef21cf850fc167bce1349b7d881e1f194d9a41338c2b0b3ef412a766
57091|199819|46|4|zantewood adoze unmolten unamicable misteacher|1af6c5eb53ce1900701510e34b2b54373d484463c9d37b47f230186bb5e094a1
57092|166184|39|4|rowet around rit siscowet propriospinal|7cd4aa64cd72c80ea2cd8bf8321b5cf87233b8c5f77a2761b96e1fac6d6b95fc
57093|104554|62|5|bustle pediculous Maidie motionable unsharpen incorrespondence|2ff0bbd244d93893eacf5f191ec73cde01308d23119d2eed10498d8e79bb643e
57094|445651|78|5|overbuy deuteroproteose counterextension phenomenalize mitis Ornithocephalidae|375285284b653ee9d27b3a4faa9cad2f1d0f5fdd237faad1256e2a93da3e2f2c
57095|561254|70|5|inculpation enginelike quinquagenary siphonostele coadjacency Valkyrie|1ed2b70a0ef1523c50d95ea2e66b9e525f3afe9bf75ce78d2a290a1570949c9f
57096|660377|47|4|anywither fireflirt oakweb violinmaker stratege|562c81e7bbcd40dba962c9fdf507aa3b759987121d9910c129beaeaaf54bd76c
57097|218984|38|3|thearchic Deuteronomist polytheism not|371c2b15fa83e4f771947f9e06d449ff7e4af76371ed3bc50ace14ce33172e98
57098|656584|74|6|downdale superaccomplished internodular thioamide fusure chroatol earlship|9bb6b6f0d9ad3d07d2ee7c4a923c093650f6aead6fd222f35371a23001e42e61
57099|903380|46|4|mammitis cytoderm unluxurious mononitride urva|a64baed76710f3dc1a8ad0940d2bb3c02b72d03b36467ff037194c08f88679da
57100|542592|40|3|undueness gnawingly nostriled ideogenous|01807dcac65dd928b1c39a52ef3d1069db380975f8f9dcd5185c185b302b82aa
57101|667058|49|4|Boidae justo antinegroism superably pharmacomania|0f3ff5f9c859ee9ed28930a3faf3e671655cd491f49a49868644c0f9fba0268d
57102|567286|69|6|ossicule insatiate chordate colorectitis omophorion cruces areolation|8d9596cb6b8c3aa0957b2811cc1d9b6b1ad863d94fa1107e29d1a60baed5029f
57103|765921|55|3|sphenophyllaceous gastrolatrous serviceably consequence|cd15cd39ee3070b4f97d1e6bc2681cfb87ac485bbb3686c8b6ece68a4bd645bc
57104|881638|51|4|solidism headwork gnatter passeriform disobligation|b2537939e835738257377137a8632fdddcccfcd20fbf83e5d19eeea5609c7479
57105|652293|45|3|hyperotretan Hettie mesopectus unpunishedness|f9ac0abd7e229d262bfaf4b321fb5ec19aa98e291b3c5b52e4e49332a8add169
57106|119836|61|5|imputrid singlehearted narcotist pathless phenene germinative|28a256914d8f9304091d573120ddef231668eda8bdfd61814ab355af6c04867a
57107|289224|49|4|extensible emeritus tipcat binaphthyl calcigenous|7dfc18c390d32435238c07b240e80e0de0354c3ed33fa2880d3e8bfb19866ad6
57108|312771|52|4|chappow shoya achymous phototelegraphically Diipolia|fa815db6cb73da8a25588240178e1b5716f7f2ad4bd1197174bf64b7aa2e1eb2
57109|205255|82|6|nonuniformity reprovocation Calonectria therolatry notchweed hindquarter garnishee|c6b6f55fb3885352fe8cea2d80036e2041a0d1f9171ade298efbf3e951fc0f25
57110|676850|79|6|earworm nachani inemendable doubtful occipitomental Brachioganoidei charlatanry|b12d32014d539b9458aca0edef543c13b33054868c1c1601695f4f7c657c91e4
57111|647857|41|3|uninclined mayten satrapess coredemptress|dcb5d7d6b5f994758e8a26f3d92607d414424afd64058ce98d99d3c6ac8ce6a4
57112|382808|60|5|thine tritanopic episepalous quadrillionth dillseed skullful|fd637659a98f9e978ae246e2f9eda14a8f735f5b23016ff3006104bc64daa0fa
57113|107773|41|4|felloe ungrotesque Taffy abrasion pinning|bc79de370dc4c4edbc19b9c8f86b32743902e23a815f38de70be24739376f13e
57114|240479|42|3|metarsenious badious reget hepatomelanosis|5b0a462cbcfb921b5a45cf349b414f1cb74aa5a627c16d297ecc67cca98fa7b6
57115|582777|47|4|crajuru unrefusable regret unfrocked specularly|b10411eefee48f1cd69c3507d83b72e0c8bec68f148fe577155a2fe5fe765d7c
57116|812686|57|4|osteosarcoma supersize Eomecon exemplifier scyphomedusoid|45cff7fab8b8add264ef377d8f6c6bc343664d31c3c3f94e5d937b4bf90755aa
57117|124691|80|6|provisionality sporaceous dissimilar unavertible unhealthy Rodolph stilpnomelane|9619f519717ed3a79357b041421f9c7806e7487dbfa169770c6aae7b46d3cc02
57118|870314|66|6|sanguinary inabstinence bier outcrow loanable litterer Chloranthus|b4228a164db056a5ee7282d4bf634947efb55179f16fbd5378667bc37ff6c599
57119|204862|39|3|heckelphone folium Putorius Papaverales|f47e00d86411b403059f7340e33f863138604e09be7eaa093248c62b2ab63528
57120|845934|37|3|prestable discursively deem unperched|862e96c5c1245296d9879a9caa8d62a3f4eec30a38a05e8a22ef324ed75e5ec7
57121|731457|46|4|tuberin twalpenny spiderweb Iranist princeship|eec24d7cf82a3009e61aa9ddbb46a997206323cc06fe3a6d5eb8968b18fcbfc0
57122|917090|61|4|unrefrained bigheartedness multifibered hurtlessness doughman|82b17499395fddb7486d96ed2d65e81c8038c505bcfbe669fdbc0fc345202a96
57123|615286|65|6|hydramnion Alur colk nonparliamentary hypobromite telega plateway|f35b6b00c70016bce14ef939869c2a0c8169c0629c74de18933af4f71b939340
57124|236185|47|4|dandizette bloodshotten truthlessly word fumage|a5aa80169901712bda6f571de2b4712c69547954d58fd106fb880c72ca24d333
57125|679546|55|5|behearse officiate heatlike Pinctada arbored diminuendo|6f5f6af2934ea3a91e081058852285e8a0b2511c65df6112c193d4c731b60c3e
57126|189538|59|4|treading caliologist disillusionize hyperirritable powwower|c19fc88f1fcf62d1fc6dee932d27787b7c6fa868768170719571733729ee87f5
57127|111927|68|6|employed tinkerdom deminatured giller unstatistical Bhutanese ectype|d0995a5953281fec0e566b3414147f580cf368bf55a89be09790e2e8d31168fd
57128|242914|60|5|histotropic unnonsensical specifist eniac Convoluta snibbler|099f1bb9f89d7e60aa8334eccdc3d27b9550c23df9a4167a8f351c9eda7bab34
57129|375156|43|3|neophilologist prognathy rabbity heiferhood|f93465da63dbea5877001f14ea9af1721801545462b9ea81f93a10ed020b2471
57130|291381|58|5|inimical auscultative shwanpan replica gentlehearted north|264656d9a8ad8f240a554cb0609fed0cb9410f15a2221a799defb874ee8363d6
57131|964518|73|6|discinoid mistless petrary Macaranga cholecystokinin corrupter cavitation|1e0c8c2c1e1b61dbb6a4ed0b1abc1b635aabf31c6722fd13ba4c1f5597b72c09
57132|993727|49|4|autostage shopwindow implement leucocholic areach|3261084eb7d120d4d13a321223a2808d3d878990a4aa2b2cff570af3788767df
57133|426058|38|3|scissorsbird ynambu Scotchwoman capkin|331f02c451b31da2e37417294db4cd3aff40a6454f61f7cc8d550a55335d97cb
57134|537194|43|4|mugiliform pintano koechlinite jinjili grub|d1bfd852f3a4a1dc7bb2eb58bd6cad3bb31d1f499b370cbb3b9890922016c198
57135|957398|54|4|Smoos survivor bilification foreinclined Chytridiaceae|8eb8b72e2442e27b27d5626a48ed4961b45f236e94b02f25eefcc0ffc59e8bae
57136|151175|75|6|thiosulphate antennulary unintelligence purre decisively shortstaff Alumnol|e6958d7825b544ebd40d68b32d3aa35b9699c075f56c25bdde0e17009cbce12d
57137|351141|48|4|introspectiveness tche Euphues dampish Hellenist|c1a9e457ae02cf31b6a1dbd36aeecff168d72f65e80a39470cde30e39294e52a
57138|630797|57|4|blanc filibranchiate subconnate jurisdictional Partheniae|d6e12d9bf85cd94ec9ff43acd3a381a1d5afed73c2a6208e4c77532cbf530583
57139|216622|53|4|debatefully hymnology carnaptious nominalist isogamic|5861a33afc68349c6eb3cd0dbba73bf35e8f98ffa08815b6c2384d51f24d6d67
57140|115346|83|6|underofficial homeochromatic windroot splenolymphatic universitize Sequanian bolled|e885ca1b2f1efdea9705c6fee02db35d795ad1a505f42d20fb6b402d290373b0
57141|277228|27|3|stagy aku utmost gesithcund|9967b9c9b532108f92db9574a435b06284febc3450f609bd0a3400bafadbf574
57142|632565|65|5|Priscilla tropaeolin calcaneoastragaloid larking jowlop paramount|c1d4883e612e6ee0604bc79911e53cee18a55629279232ed6aadbbf289cfaa07
57143|105112|77|6|permeative conductory starveacre siderotechny sireship sawmilling pyeloplasty|19ca4bb0b052fb3e151fc18358ba83dc6cd75f6bfbf867ae63def4c218cf341b
57144|504750|53|3|philosophicotheological cesarevitch taxiable augurial|0e0316a6d0572bb65271f57150ae789447ade9e25420a2a4ef656914ba5ca9ec
57145|690760|73|5|ideolatry unmeltably planipetalous impassability underprospect sciolistic|e9df27a154432905a41365e40366716a0905e3842d60bff9214e659c1c247001
57146|748926|53|4|executrixship muddle malcontently diphthong sexennium|41bb10518b3a29decddd2a797c8c9c946359875192e8f2bf3160d40d2310c4cc
57147|414611|55|5|gynecocentric untouristed arrogant thistly rejoice jube|881525e05f55eff975c524f8737c4925533c81071361f1ec88b93a4306a1209c
57148|252689|48|4|vermiculate wishly bichy sphenoethmoid monostele|5320ae4b3ba390ee18d08e5d54f2d351cece0ed234157db0f46147a77c2496a3
57149|180147|55|5|unicornlike neurapophysis uncurtain dabb mafic theinism|cdbf4cb9251020739bae4b8b7e77122441d63cbdbe300ea83083b1a81f4af5ac
57150|770887|87|6|noctambulism myxosarcoma glandarious dialectally acetylacetonates epididymite bimonthly|1d430f6c3d19929eaee4ffd48a1a8bb1ec597e73e04ba805c56aeba04841473c
57151|130750|77|6|teniacide Panicum unlovably schizogenetically spinsterial pilotman Nahuatleca|00df8843e0002e6edd3ea8102c76f7ff8ce61654217500e322301984cabd93ab
57152|508562|69|6|gonyalgia sententious hippopotamine conundrum Turacus akimbo lactucon|dce45c4c683f1632da1d97b180df0e2fddef73e25ebae9a61bdeebc69ec5d1a4
57153|731955|63|6|balaenoid Jesu Gadaba Bourbonist snakeless sternpost aminoplast|834619c519f1bf916107f23b897a24d2adcee425f8adae8498567d2671340351
57154|832904|41|3|abolish polysemeia unzealous thionylamine|762a9ef74daa0debd9397ac087bb1093a2317d5eeef4233412e5b50987a326ca
57155|426427|42|3|pierlike oolite supervast perforationproof|48b2fffb24d053478cd78de46675dcc6c1f326ff9d0677d03b96467941cf7250
57156|892126|74|6|Palaeic extrascriptural crimpy terebic scorpaenoid Hypsilophodon Halysites|ded64670a3992147e85b96f021266020e9f073212a1eaf2bf282bae0f50dd73f
57157|656111|65|5|joistless Chattanoogan theophysical subzone furfurine dysesthetic|0881f6a837b537159ed396c1810dd04b4c9cde8a7328d394965724712a7d5c76
57158|918723|37|3|coyote eburnian bogum myelosyringosis|a794c10bdab10aaa258ce3c2ef3d31970ce43572a643592a2adaacd517afb73d
57159|518852|62|5|spikebill diapase mastoparietal troutflower ternate Babbittism|baf58ea0b3dc667b6b1d420ea0f7584b7edb785b2cbc0bfa7b36cc40b1f49494
57160|749704|58|5|sarcolemmic pachyderm cowgram pluggingly Kadarite pienanny|44fca85bf96123678315dd775d0714b734cd5af08c374d7675785b500b11190b
57161|760526|54|4|mangal acquitment phytophylogenic razorbill chauvinist|ef5da9b8f15aee892244848cff9c049c121b5aeae59bb5e9ca3c7fad6823db7a
57162|764212|37|3|isogen catalowne bacilliform uratosis|2ea356c9fc6792b417c982648c9cded8486060d0e96211c876956be49c52bebe
57163|230773|74|6|phonoplex erythrophilous citify unblooming lipaciduria colombin paynimhood|ac9395202bea64e6fad2d6b0927a2e6f5b731572096d5401c082e040f1ef1c8e
57164|899900|67|5|leathermaker enliveningly oligonite unfierce monoculture viatometer|66ff947baff74b8f7ae260dba93113486e3d0181f5d06305975b746644cf9d2d
57165|839154|83|6|prosoposchisis rheumative repkie piezoelectric domesticality micrologist indophenin|64277d3db866b550fafd8de1683e6272ad9dc00ae60612670f73bc6c2abeb5bb
57166|509934|47|3|cumulation dandification rorifluent blunderbuss|fa93ab8501de74ced4131da8498dba9e16cba0619409a63e3b57b1e06a8e4132
57167|173451|61|5|Omar tonsillar presacrificial serpolet capitative dervishlike|91f2747fa5fef982243cbc9bb358df08bb4c5c6e04393ceef3aee8a722ff01a6
57168|954213|70|6|glaucoma intervenium megatherm avolitional panegyrizer swacking demast|ebbc66d9afa8f3921ae8be6546f1e41a7409b905230c5f98da2e88d670cc1575
57169|940941|58|4|isocyanic sectioplanography bisegment haemorrhage airplane|f6ebd175cb7405b78499f0d508ec9c17fb1ea876c3fff5b2975eb06d1467e486
57170|146290|63|5|almshouse wheatstalk semipolitician funky vocalization Irishize|719111ad1e4f23b40f7fa60e8272d9b839fa97baba8af443adc6fab059d3f6b1
57171|417664|66|5|metaphonize tricosyl demagogically myrialiter biognosis mannerhood|86c80588d3a216f1087ed66abce1e53b3c8a8acb61457f240b1bdf487548887b
57172|502385|61|5|outvictor aurocyanide Cheviot running Spenerism antilapsarian|7262451ab1d256e16da982fe97e1d2c522b72c2dc64446871e8460cff898e8ff
57173|749014|69|6|breakback vitiferous phthalid genethlialogy dharna eatage pterophorid|1098dbf88b64456d179a5471ad002485d23b840b90dd8733d868d901311c6cf2
57174|672090|69|6|pollenlike loyal followership shoebinder peloric nematogone sistering|429e0122e0e64a5530ceb825136bad42c19c7380be517ee052aa92def30b59e4
57175|133749|95|6|bewitchedness acanthopomatous stalagmite nonpromiscuous interparietal Cladoniaceae semimilitary|a028d4af0c45cf9cde3310e469186dae29920bf62e853f3842cc53a10831f655
57176|229390|44|4|knuckle pigmaking Mongo overstale clitoritis|bf13e7bd5e9662c4d92ef86717c95b26f66291c082686bd3a672c8d77610d059
57177|965931|77|5|monoprionidian racialist Montanist cystatrophy preinvestigation unambiguously|38d10942925b341182790f5ed8769b82a6f7bc7332d2d96a7622e5019718eaae
57178|953172|82|6|encephalometer acrawl nonintoxicating finickingly edifier blubberingly metrectopia|de6bca54c9e0e038e146267cba85b4698448f2e2523549efbe99ad08534138b9
57179|760044|51|3|pyrocomenic diversification punchlike medullispinal|7cf8c3962ac74b61ab122dd48fd833f8bc1f315f7a9f02c9863e8463bb800fc0
57180|674626|33|3|um intradermic polydemic eventual|71bd2be4bc9a69f5b22848d2b3d5913e35f80d61935b7d619ba6f8aeeef19fb1
57181|197235|39|3|phyllodination gatchwork stomatic elfin|70d14bdb9766b15c0dc8650392cb97ace9bdfe170cfcb1b8d51ba73eebbb79c2
57182|916756|57|4|goban inconveniency nyctitropism semispiral remonstration|d9ca0e7ce0642737af739c4bfe9e69152386431d4dbf7d9e34702d566945b9e0
57183|726922|48|4|individual myrmecophile bummer efface transvalue|382b479883d7733b9bd397951a9594338b7c2013994d0f05f7dd9afff632f29c
57184|625965|59|5|Placodontia Palaemon neuropathically acerb Euroclydon neeze|ab33256ba603b5c67886242384f3adbccc79376fb1c6500330ab38a367246d3d
57185|432635|72|6|Vallisneria zymosthenic slighted dutiability tunner inidoneity childness|105f4f3e00d84b9bc1d1641048d59c1b8fd16bea80fa095c98ec60734c9df45f
57186|754675|45|4|lavacre acceleratory leuchemia becomes gleamy|6d0470b1d2de08b3a92b77cd8e121809c7d96ec9983726078ed54cbf66c63457
57187|108611|49|4|Inverness ukase gobbet agonistics hyperglycosuria|d2d5878ac420a91361dab5ef751f96913bb47de7c855677f119e2144268f5a53
57188|985903|40|3|coacher demisang hypopygium enteromegaly|c4730ecba87ce6022a9711bf64f1dcebc3abd9a5af97cf361aee6b33689197e5
57189|846062|69|6|valleylike paganic gutwise timeliness unbandage amylodyspepsia exship|19f601593ac3f6225b8d46de63742e74a3ffde91183a518f0b8e1b1131609272
57190|202464|48|3|coronamen unclustering nonextinction interfluent|2af96ec2c3def4a4d34803b9e9763b3cc4af3a854db099d7dd256a19bcd57bd6
57191|394690|55|4|Jalalaean uniniquitous Mycomycetes Amazilia meteorgraph|9e643052b47528f2164917a96e81912ab0eea9199bb9a19b1db43917f8e94cc2
57192|732918|45|4|integrity glaum Unitarian strippage ammocoete|2e309e2f47da37b22a58d189d4139b3d27d3711192b08894a6aebc40c68f3c69
57193|771098|50|4|titler geogony floweriness imprimitive unmoralness|ff2da996b73efbc0799337848f70fe61b5c697572fcd442545c5b8add488c77a
57194|356982|48|4|superimpregnated nitered iyo automacy cylinderer|abfab65ed2b39c4bab7dde957f8121c4d2a377315406828f590e440b26165d3e
57195|767900|60|5|hemosalpinx minishment smudgy tripersonal Corydon logistical|708fe9a69333ad7c2b64574666d914b508bb2f50d89e4dc4cc31884f8e7fa892
57196|387602|64|6|soviet tuberculocidin reeve undulant unattached uncooled oarsman|7e15cee928551300ae78dcee68104e777f2597d843428d95c3b358a756a7f6cc
57197|257963|80|6|etherism renverse carburometer extracurricular justiceship metalliferous noonlit|828882dbf1101b01922e3d53051dd0dc31a2f118c19551df5709961292376efa
57198|242493|73|6|forenight motograph Cocytean ungoverned supraventricular basin noticeable|d409e1b4808acd1869e1530b6e4c39cfdae36f7a7dbca00652a80a745177404e
57199|907384|57|5|trisected coldness pertainment billyboy parbuckle Chaldee|b9d350e92df64adc9fe6a72b27b06ac0fff9b1d0a91d5101e0b1288ee3b9ec2c
57200|291058|62|5|primogenous unredressable tickie gemmation bombilate Cynoxylon|db69571ae1372d5aafac7255a9d44256952fc34ae50f87d6cd8b6b2901e41d3d
57201|250667|67|5|spinnerule neuroblast detective commonplaceness canadol thalassinid|b1da12a530177e9baf05bba82e44296a91bc689b66ee8f45143f6a42fd8bb0e5
57202|211631|46|4|coagulase stroma dodecadrachm hug Crassulaceae|6365a7bf73dde5fbaa7746da8c334f6a6ef58b75f584a0d8bd6e2be33d999e6b
57203|482751|88|6|predictory midyear bequeathable physiographically choleuria incoercible semasiologically|5b50df827619870c41dbbd53c71e38fb45889aaf1aa0a737ae59d3bf1bfa3a75
57204|778707|70|5|nornicotine ossarium pachysomous polydactyly nonstampable estimatingly|65a67f9ee892eb7bb667c6a1dd14a377a658daef65c7ef19cac29ff6bc21943e
57205|878486|50|4|camphene masticable ergot undergraduatish thrushel|72ee92593dc36d548110856209c4196784291fd544922f58d54a0e8ff47a725f
57206|346134|70|4|monochromically triphenylcarbinol trustworthily lamellirostral Serpari|b24b88238ec6ad10db84561840678cc2e68f241757f3d54e08b7ad308d512c2a
57207|589308|68|6|emissile havener pericardotomy psychical sexlike footpaddery sensive|45df31be419c03d83e14f88e5d17132b1c019877acce54760c1fa47b9408fc53
57208|880909|38|3|oer plurivalent glyptology unsweetened|d2c9f698ceb70a14fbaa727a3bccf8d932f4519a5d66004d71c49bdea6675235
57209|420603|43|3|subordinacy matchable exuviability tiersman|9b7977eb179c7f58027e2b79b9372bfeadb9f279d226960f80b115c51da8d600
57210|535277|43|3|opisthocomine rubbler snaking cholesterinic|dd4e4f90fdf19c264fe6cc376467901af2a87a8a64168e52731452ab6794901e
57211|250934|41|3|semiband bemoat Burseraceous Trachycarpus|605fd97db74d2304886d866c358b3b7cadd8495fb8422f0e6649d38c108a53c2
57212|901440|42|3|preboil Petrarchism Tyrannides Cellucotton|19d787eeba9d28b7ead587b3f2258a8a084862bcc9e52cfa0a8ddc645628d3ad
57213|254800|43|3|epoch cryptostomate statesmanly diametrally|56f625a25860cb44d2ca1de7344fa2640002a8debf2b8e87086b8211621c93e1
57214|847823|68|5|oxytylote euthyneurous Asclepiadean minglingly picrotoxinin conicity|cc609ae88e8aaeb0cda1418b3aff27e98b47dfc6e2784c5a56de221a1ee68884
57215|161160|42|3|erudit fisheress extrapituitary Sundayness|47b84a09848e7e1935fbff6112e4845926d73c3bc4a701c69c28a53ad0a890ef
57216|378487|33|3|unknownst Epizoa birthless arrent|5a90efa4609d72b885fc81d08cc98f2cbdb18afdb6633e8f9f75bdeaa7cbff8d
57217|581815|37|3|semitertian acrasia Amerindic Gadidae|8841f3ab27739f5c816307d70fb1472c97ac7038b4b00053c592598c03dceed4
57218|531185|51|4|Emim bivariate affectate purposivistic micropterism|1c584aa4fe0b931128622f602c0e8139a7ccfd4fd93c902462322c09efdb04f0
57219|969174|43|3|campanologist preobserve homewort resubject|7ece668b4009d3af8e159b094513f683c587149ace484dacb0d6d807565a8ab5
57220|661980|60|4|dysphasic pretendedly brawlingly cholerigenous ventripyramid|d71e79d775b08bd2a947f8db46bf066282c227decdf746235229867a4ec9e416
57221|931817|40|3|preimpair cyclonical afterhelp Arnoseris|922766b74e9441d3ecba9778dc7b2179062df1020ce17594b51177e9a46537de
57222|120096|53|5|silication hotelhood Aquilian tadpole garment levance|3332f78328b53d471c079652d7ef0b6a5991eb2e08fb0149facb84d5c4197025
57223|399448|68|6|Taetsia elderberry Grevillea nonexclusion hamiform upsurge substruct|b716627f8d49eab82b21d26d7c5d07b06182524f29f25edd3ff05a4f546c9474
57224|982539|64|5|nicker multicapitate youp eucharistize counterpassant cushewbird|e285c98cf25b27019302f556019bc0798b20ad4332260f4be9530d415981cdb4
57225|299356|50|4|civilness qualityship drama noncapillarity unmeant|3343914b24e11c5d8e044617ce5ad4126886008edcaa89d1d867e4259e8346ed
57226|533452|52|4|exquisiteness palaeolatry preaffiliate tweedy witess|effd300ac73f305d5ec42a2af2b16e880f864790d7e2195995a797b381f55d45
57227|196099|37|3|guardedly naily expeditionist synaxis|7edba80fecb373a3f6dd00babf8025e1a9bdeacb3abda103ab3cd7c7574e1bc8
57228|207428|53|5|luller diphaser Bogomile Manichaean zeroize Scyphozoa|9d51119b413cda3b7d207a341d100e312cdd11870c314f003f39d39e3ae6a308
57229|956274|38|4|N untrussed auxiliator kitab lumpishly|c44da5f9d067d7ae8642821d52c01e7a13516fd76faa3cb4cbe82d99942832ae
57230|879619|61|4|untarried Protestantish coelenteron bioluminescence turnstone|25356a6be82daf1bb176aafd01ac894a26b34d13de812a0f1e1ea6f34de4f779
57231|260049|52|4|recumbency unsalivated deferment Rhabdophora Acolhua|68b5bfea3cc0daa4183c11e93b5bb75aa2d30db720f6f9cf75bcc0d8ea22feba
57232|712735|40|3|moonlikeness precongenial astint storken|3ef832f7e1a09ee36e48b1729298dd266739c668c738c2e3d9230c922f44499a
57233|633324|59|5|shrine Mayflower paleofauna unerasing mellaginous sokemanry|e79563c1503a868219c11d935deb6d66d4e014f325e5893e6319029b7aab2166
57234|920843|41|3|culmination Boran elementalize submiliary|c5091ac2d20708e6146d950596864b2a3ee45906888d12d1aed8b41dc8a3dec7
57235|354222|65|5|assignee sextodecimo Merope pseudepiploon calcinable metasilicate|a9e5a47b1e6be82e95e94a2b8fb47405f06bb8eb1bcebe4d3b7aa3628dae1ee2
57236|994909|66|6|Hermetism unorphaned motel gorgonacean kinsfolk Odontaspis paughty|b86da367c809a37ffa65189ef751157f1461eb0be06930f339fdedf168df0dae
57237|404234|29|3|hin calaboose prodivorce Vasa|41794e7039973f92b8b81e6ccac8f4b875651198281f1857fc327040d40f3e46
57238|926748|72|6|overassertively decrier unveering globosite enharmonic moineau overcreed|dc559c73510dd0989bed3647c71c1fd185841ba470c745400346b6fbf7d948a4
57239|575218|49|4|unwieldily imitationist algine Condylarthra yokel|dcd0ce3eeec584dd1c438b86388bd52b2db875779141f365edd20ebb6da290d0
57240|739636|63|4|prodistribution transitionally gargoylism anencephalia fusteric|5a681c7d9ef0f891cbaec83853d753b5184ad1cc38d742338315a11fc10e97f6
57241|434488|67|5|opacity fluxweed repertory immediateness grihyasutra sulphostannate|24f2e88a7b6819a2ccbc1ef747249a9f5b7a20f045154c0d98177cd22baa581b
57242|735876|78|6|monodomous polypapilloma unformality incorrupt anthorine Froebelian anhalonine|12fdda174f9d67ae9049dcdee4d37eb37242bcd9b666ef6bc79e2d1cd1104510
57243|580632|40|3|missuppose rompy taikhana disruptiveness|06added4d817f1b76a8527d7cc08e19a0073f3c2f511f78d8c60ba1ddb9cdb00
57244|519324|47|4|urinemia rebia Karakatchan predetach bladderpod|790a48da5d4ecb71a0a8cba3c9d8f7a8a77feba57aa0c33a0d2e5207304b6617
57245|601215|72|5|postcentral laurelwood heulandite forestallment Collocalia caryophyllene|36135a201e15e641b312105d72f32884bc8eb069935f85a1a0ce45017c82adad
57246|808375|55|4|incitress Marsilea witenagemot commiserate overvehement|e97e906c5c817987de9c6f1f1d2d96cb10bdb54acd5b4f67a62328b45b2a37ee
57247|960221|46|3|macroplastia hydroclimate bloodwite truculence|1aedd801b7ea01169956bce84949d62e1403eebdd51c59a92be37bb760f58672
57248|960463|66|5|nonpigmented orage authenticness dipteron stalling inadjustability|f16952549e477c418cce5819d475fb078b51ea7e4d7306d2d87278f6090e2d17
57249|599545|78|6|trichophytia hypoglottis clubmonger Nimrodic pterygodum unoxidated consimilate|f09e7afa03f4aacaf9ba84ac4a25a02bc1d6bd4c657e3f33f65f20bc582a72a7
57250|969931|41|4|satanically untarrying om fawningly unshy|0467606c1cd690eb8da0fbb16c041f6ff4f495122e43fcc5afff4bea75ae5a2f
57251|323890|36|3|kosong chaffcutter spiroid uniclinal|ab576bc0030f2d4b97e1622ecb03b78238816c3db51162d438c4d1dae383f05a
57252|335543|37|4|loanable currant hiro giglot softhorn|81f62de5d359fa8754c510655a9898b85c189391e080eae8c9beb73fde16ec89
57253|668602|40|3|cocksfoot payable unterrific hypsometric|aeb0b998265bd2e18763ca4975b0bf085c9fc76faeaac5db4c834796996f0d12
57254|969343|64|5|lindo primordium procurement metagastric preoccurrence subinsert|e3a0fa4977a406b8f7869c9aab7cee47181fd9fdc673997b1e9d187171c46cf4
57255|280986|44|3|dyke Sciadopitys oligopolistic mesmeromaniac|00daec93d1b4737e986a20f03d0a912eb33b4c4169469da98d82f7e9e7c43215
57256|779409|69|5|sphacelus streptococci occipitally ericetal amygdaloncus lenitiveness|5ceb3e7c3b8ac71d14e181cd3770a0586b94dba0b564e3c4724bd98e17feb5ed
57257|515052|45|3|mediacid unkembed prototypical subcampanulate|05161e7acccef09cbfb2a5f854036ce5c94f7b6b402374b41b57130cde835ea5
57258|503039|69|5|leniency delighting Tagalize juramental intermeningeal archpriesthood|6ce27d3940d99a18486f642eb52d724edd154cb6efd2930bc61439f63df79c07
57259|879981|43|4|Isaria Dard anthropophagi fause chancefully|d7be3ac1cea4a7969f5961e3abba70a88b145acba970d348e3004ec5be3a4ab3
57260|156290|49|3|solodization lodginghouse partridgewood cystotomy|2463ed15fa52f935bb79a1793a70ca45b15e9b32107b77230888286a5f237503
57261|458521|59|6|nonchurch crottels nyctalopy remarket tomelet woodman knelt|39502c23a803b9eb78a15b75a111c0a7960747419b01111e07f9ca2c9e71e62f
57262|540908|62|5|pneumonoenteritis pigwash adulation withe occipital noncircuit|2246cdd2d4838c1384948cbea4cf09f4587211b4c45a39626b4fbc5bb93a6ba9
57263|358696|71|5|heliochromy polychromatophilic clancular unceremonial seismologue ancon|47c0c55e1b50889031e99021d9539edd37218058b46fff4f285e401f3e091e67
