index|value|clen|ws|data|validation
59043|409972|71|5|sympathism cosmological unpicturability reaggregation Lotophagi grubber|59f7050a87cd94ed40fb6c59aec9de7dd9a49a0b7dc92be0bf4ae742c538f0bf
59044|272421|71|6|scoutdom brittlewood saccharomycete reanxiety uncallow aquo buckishness|88f3cc546da0f6ab5fdfb15681a5501847e813566c30e31d6341cdaf611ea6dc
59045|623724|68|5|Corsican unreclined bathyorographical manneristical foxish booboisie|93bbfcea3fd97399ff7426e7655caeabcc41d31c9721b9b24dc8a179745b479a
59046|144251|52|3|subconsciousness ridiculousness whizzerman epiplexis|3b1d7bb8e6238e7c2d42cb122214caf09564fbf3a56a7d6c723f3ca6495190da
59047|984858|63|4|piscifauna cryptozygous preindication subquality immobilization|48f1e4f95596f00fd413a1c1028586026c880e04b0e978a35dc091009f997853
59048|770328|68|6|usherer traverse undubitably sedge custerite unafflicting galvanized|89888da5ea87d483e4cec0a1bb926642009fb4a29851f214fa1c88a01de749e8
59049|189329|39|3|orthostatic foliose venditate abnormous|d85b578ee222230f06a22758f12984fd509325d0b393b2585cdde872c29b5507
59050|208800|64|6|pericenter haemonchosis diaster affronte morsure exalt explodent|90a887f1a4652917bd50f32d5c37d231890cd108986be9fc6a16441ab921cf48
59051|669192|54|5|unlike formican defecate Seidlitz patercove temperable|0b9a99d6f7c5cdf786105a2afbd866923162b75ae5a1009a6c03416794e95e67
59052|759109|39|3|wirrasthru proprietorship Poales rewave|637850e7d196d33940e88b1d31feae22d7dd3a633c569e732a4ca7d941d1c9ae
59053|260804|58|5|stiffleg Filicornia disnosed overmodesty freir transiently|902a68d80557dafdef1b88ce3c75fe982c6a11e2ac1dcc84b8c29676a05b1f3d
59054|179492|54|4|insincerely whalehead hyperalkalinity mispaint trudgen|3526fa1c2aab0745438ce86ba40334b0bca78f085910ef4570a9d72916868772
59055|811433|34|3|unbribably morpheme Arleng Cynthia|b245683a3ad85b1a2b876c78a1a48319268c564734b8078eb54b4f4b4acd1802
59056|259731|74|6|perilaryngeal dermoneurosis crevice Rhytidodon dysergia unmodulated enurny|4635dc0aad14cd75eab1305c4d1e49bb6ce136fa1bf180ab66cd5bccb76c394a
59057|207976|53|4|chondritic apicitis Vulcanalial saurophagous carpogam|8fe681f44a5729a282b26e031420f7839f9175e83f4ddfc08cd3b067b5677ab4
59058|178140|78|6|cyclohexane unbewildered accustomedness unpining Ludolphian Elaeagnus obnounce|a7ee46b60b1e80a5850b892f87734c1efba26c4b64891f574e871c17906a7cfe
59059|289300|47|5|disprison tonish camus mucin township trunkfish|e896099d75ddf551f53138c3f1afbb567ae08df2894cf2726bf2820509e24a6a
59060|195062|62|5|bloodguilty lubrification stramineous braggardism Karamojo tin|172ba742ad038253d7bfc84c4c9300a88e39886c4a34a76996b9077ff36f2675
59061|666517|56|4|intergential transpalmar shieldling taxonomy unequitably|4ea034a8876cd23f9ec0eef59c9795660800b2030d8b8b4fa218e4b9b3bc0e4d
59062|565479|38|3|Noctilucidae sulphonal sensify fordays|0a7e8b53dbe8e671ec490827047c240aea81f589cbc20302e58d853fc4ba027a
59063|809177|45|3|unmixedness functionate abjudicate unsubsided|5e637f8300b351de61a9e6c82e334032243541877a954f47f5889f44710d14e6
59064|751284|81|5|Striariaceae branchihyal overservile saturability unenterprisingness micropipette|d495b255534acde2c369638fbbbfe2ba9c03c5946584a6ca57116457c22d1120
59065|578604|41|3|deftly argyranthemous observedly counting|cafa56213e91f76d1eaf3f8a16d81123c4369718c12208ca79c14cac8c141fb8
59066|207529|46|4|helioscopy terracer unhatched fateful poonghie|365c88bacc8d72df7eee09056dbc660db8bd086b009bab50ede117cf15a49dc8
59067|556161|62|4|fluviolacustrine uncalculated unshakable Sarawakese geotechnic|81145e818b53e12a278d9067b5219fc02f20fc4c59140dcb12fef4f9c99a5aaa
59068|529008|62|6|oe route electronervous bluffy unsadden transuranic ordainable|1e42ea68f6c89fa7b55fb889de725d5594cba078a443b2d84478641e7ac873ed
59069|745120|71|5|micromelus repercutient characteristically resplendency hosed Cisalpine|d5fdaad81c9d646c82cf6a3c5bac65c2df3bf37a041f16641965db2eafe25f7b
59070|758060|57|4|sonoriferously strabismally Fosite tinkerwise quarrelsome|00b40567aeb7a9e569f4be10474d26dd0082b68bd4494ad2cb6f954e376a64d6
59071|722649|44|4|unmesmerize reign morassy dusting dispatcher|4920555b7fe8312e9f051847d8e93abe9b580edc16d5e52448451943bbba4899
59072|244254|36|3|soary epidermoid bullhorn chargeably|7d8afb0fbb0b86615ef43c7a10777f70d5ae4418c7ec0803227daa1e4982ce61
59073|516784|48|3|derogative satellitium Trichoplax noncoincidence|8378da59181d788a78e3fb62301d8c8722bbe5f320c36954f0209d4bd40a64d8
59074|567757|38|3|colpoptosis transmissive maty pritchel|e4244e0bdc829c1828036da20d289f9a15d4a52e47f1683908f915f4a3b00a9a
59075|288361|76|6|veinal platitudinously sarcler shradh deflationist deanathematize tetramorph|5a586c88fd5d12d2dd35e50b1ad81243016f84cf230bdf9cefc3c8cf49085c10
59076|598524|58|4|scorpaenoid trouveur pterygiophore Sassanidae stoopgallant|589dc2808a6fea0516a3a967ba989ccb2ddf90f64c74e98f32d44c48ce252aa0
59077|370255|53|4|tantalum verminosis agrito intrarenal hypsometrically|e4682187106cd910ea06233c3d04e43b86205775c07afccebfee4eaa3b593637
59078|822533|43|3|intermanorial Moslemite abracadabra tearing|fe0ee11729c0fdcacaf35f71c04c790d09d8767ff06fc3352a06ced8618069bd
59079|889740|50|3|punctuator erogeneity transilluminate cranioclasty|abee1e3fab950e913c4e2cf6fdb0321305511c77dc752f2fb09f703609959ce4
59080|427172|69|6|doorboy vetoer bastardliness reserveless abstainer belayer sniffiness|464e16a81bd9f6f7ff1c941401b83f5a5702fb8bc8a33955798ac91176fc7c50
59081|461057|68|6|hayward Cymbopogon Mosting postpredicament highfalutin succent yield|832adbf8cccdb089041a887645e7da87c6b77b89a319f6627d8f6b05897cb5f6
59082|261614|57|5|subplot coagula Phasmatoidea paraphyllium songfest pyemic|cb09e55a567f5776c49b9b03c3bc510a9d8699bb31d9139b9c147901fc9f4ec1
59083|852027|64|6|incendivity swat lock prefreshman Drydenian chrismation acupress|3d2a262b0879f88f1f67468c29c249da2c157c749bd92fa85508ae13ab7608c9
59084|630809|42|4|paleostriatal superepoch param alien exeat|3c12fcff80b181d53820ce51adf669dc9c756dbf492d92a151129add479065c4
59085|515461|42|3|naissance irriguous tachyglossal Thaliacea|1246e3e24ed46b8b4cbb7242f1a72d2cca60817628977bd75a4223c843cef2f1
59086|626715|54|5|braided carotinemia abthainry deign rampire biquintile|15c8193132b0eb8d5105e4d430f7e01446f1cae2de9b2e5a5d5d56557ae1d63e
59087|486553|73|6|divers hardenable unsociableness fligger kurchicine ejectable presuitably|68f0cae6f126c1d1fbdaeb42ea980290160e1ac429da7974b803a6e9e6fa6dbe
59088|382108|35|3|stranger ordnance motley infirmness|02152346d9b17b68650e73fb207cc5940dc22fcb8f6db67ba4e183dc5057752d
59089|673320|44|3|Vanguardist somatophytic balushai preceramic|6426c87d78812e9a7e48a7920069a290da0db2cbc53048323cab94bd87e46b90
59090|271487|47|3|Thelodontidae ordnance intraspecific eikonology|19103316aa19113786fafbbcdcd6593bb0d9cf07893e80a95bec5e3a757883cd
59091|738573|67|6|arenarious septenous pteroylglutamic manito dispel bluestoner magma|b15b429e34994fe729f4cb0aad8c0bdc974af3aefa48ddadfe43751bdc5a7005
59092|465430|73|6|accoil mauling loriot travestiment continuously metatoluidine impectinate|bfa203148f525442302c9ec2da89ec609a11bc592032423a8c7491e64f72fc55
59093|897992|49|3|sulphovanadate uricaemia stayship nondiscountable|5f241854d31dfc245d9dddae2d467e0f1db8c77a398dac7d6314707adbeea573
59094|378604|73|5|superstructor subsidiarie shikimic lingually ingathering proboscidiferous|5034cc1b7d299e8b84bc4fba0b12b32855691425f572f24cc0c33499a595f186
59095|405458|44|3|nef uncombinableness stradld nociassociation|9faf32be76ae75800eed6980db82096f8f8df50d41ced8d8add4114e8a1aabd5
59096|940819|58|4|nondeleterious fireblende desilver superextol zoocoenocyte|f3827828999ef8660f5f0c78dced5f90c209c6205d776dad9800a5e889c112d1
59097|769395|58|5|Essene folkland outbreathe yarb foremisgiving benzinduline|556cb80e5e0bb3ad81b7070aed4ee1fc6a801c8558d1655f2436c4eed2167ebd
59098|305246|65|6|Wandorobo Newmanize dartre drainage caama underframe inhospitably|f757e48d33094a4102217fb6a13b1aaab7aa75c6e1bfa553d4ce7eb14de182f0
59099|908682|79|6|equiaxial epistrophy unverified thinkable Leptosyne prostatodynia nonganglionic|8c280b834c73464ba1e30017b77edbfc6027359218cfff33dd7a3ce20a7a81df
59100|860160|38|4|boba Levi rinded Septocylindrium fondu|e79680023aa04cf546d62bb0912184003e08e86b8885d65dcc3ce30bcb658e4c
59101|360858|62|5|bumbee jezail sheepcrook seminarcosis substitutive orbicularly|12df70f70e03f70c1b1828816ab46d8f8adff8def4428af20d540988d4dfd463
59102|834703|44|4|ashplant chairmender typonym copper violanin|794d877c58b02398b1516932c4a7f3b32f783aa92bb75e6ea9923f0d98a306fb
59103|108120|64|5|trenchlet pluripotent unresolved milarite envolume microcosmical|ffb0feccaa3313837b6bcebad3402409012e291e87d84110615c1cdd548b701f
59104|441406|27|3|suberane shanked low deseed|92607e97c0601fe4ea924dda99e97b9c6cded9961bdaaaa3a261133d76d87e42
59105|177148|56|6|gablet nishiki barkpeel fortuned heck snigger bedazzling|753547e227923e11d64ff9a93ee99109c5a9b326b1df1626bf6af37115ce628d
59106|905045|43|3|restrainingly Ibididae deadliness selection|6ca8f33bd7b5f966d25aaa05ee285cf0469763a8ce383574dfc977be14fd20e0
59107|734568|63|5|unstraitened Hanafi intratropical Decapoda Michabou calcariform|83cec853171c94519af9e7e0aed31bb43acc9d82a5cfeb5bc7fa5cd8788dac77
59108|146191|36|3|unglossed epicly mortalize transpose|75853ee5df089d9f44d4577214fa3b88eca43f410924109c57224fadb424daba
59109|267092|41|3|helical halitosis stereognostic bellmouth|9857331e4c5a1d4dbcfa8b2bef0e8e8b60198e09ea41abd22b22f1be4c852f22
59110|563655|56|4|trappy anterolaterally besanctify irrespirable syncoelom|6ed52d3cef87023a037df46b821fcfad503a98df2face495de9696bb52b667de
59111|950765|74|5|thimblerigging victorine granodiorite lithophane lymphangeitis leopardwood|73d18375afd19b0d2a0ed2702dc9d1b347830939fc126884a4a92797dfa73853
59112|688705|50|4|possessable subscapulary coiner crematory littoral|e05061f9a04b0a03805401fc31ba0ba1d67b87e54c549d129fc78cbf49fcbca8
59113|785834|52|3|misallegation posthumous unanalogousness spongiozoon|02de5cee452e334d6cd106624c0641e0d50e5a57b50f5fdbf311e1c299ab9f6b
59114|541457|61|4|tumultuate veldschoen monoplacula promulgation sufferableness|e1815abd066d2b0e50cbb732be15ce159e27df613ceb14295c59b2c39c61cd3c
59115|261653|67|5|enterospasm insubordinate Ceratitoidea polygoneutism embus hookwise|3125351e206e845dc974c37a60d037ae6b3f6e74e160ded85b9cc117ca2d31e5
59116|680450|59|5|multifarious licitation goy unhieratic anatox perichoroidal|21d7da5cec6dd4f7ac8c6c7d5ff9dbca680755b07c9281272dcdda7d46f355e7
59117|160442|84|5|orgiasm perfidiousness pulverization extrasacerdotal palatoplasty spectroradiometric|027a669a4e79bb3ca271e8d8ed7a21496b8baa1cbad60dc36f721200c3216a1b
59118|923545|64|5|intervaginal hinder norleucine boglander Paramecidae tetraplegia|968a19fd52c8e642ac603d22917679784cf77ca96392564deee3b4c276dd4e98
59119|261499|56|4|spasmodicalness tournasin revisit stereotypic prizetaker|c9ac57c221cd27909abdffcb745624e7de39dd78d9722c6de93973621629b9e9
59120|678506|73|6|potomato mudland dey subastragalar nonsubmissive osteomalacic Scyphophori|41394434ba1af2534ef0b04c9818b2baf7fabede422fa47101863b38926f41c7
59121|221278|68|6|terracing sinuatrial Morse posy nidificational lobately unadherently|35dc9eb5e1f42048a2f9d5058e3e991f88f4b80598d07abaa96ec32ed608f666
59122|480032|75|6|harmoniphone largifical shopocracy Gymnodiniaceae nutted arzrunite Hemigale|184dc7c1c2d2c3959be656cacbdefed4a0e771d2491d5d10e2491aecdb41393c
59123|162986|45|3|unassailable chancewise cottoner sinusoidally|6a2c9a8e78e35b412576c877c21b08c15df5893835ec79486486d01af3311972
59124|809034|57|4|hyperchamaerrhine acrocyanosis Diceras glottis wattlebird|4ff33c61623051b77c296f58dcb85218de9b88e7ea6bab53fe6e21812fdc70b9
59125|871604|59|5|corncrib oecoparasite ostreiculture pole unkey basitemporal|57af77248e0d75afb3e051eeade6cdec96a703122c6620d038d9f00504f5247c
59126|203568|64|6|kelpwort alloxan Platysomus Hellenist daze Batta primulaveroside|fb9b29108d95452cc730607c4bfc9a152ff7d5f1c391f5ce395161018ef77be2
59127|709942|66|6|retrogradatory void foxhound ridgelike unparagraphed Brendan howff|04889d595686f0a42d66fd5f9853d7076f9463a5b9ad5f82a6b27be9145772c7
59128|300170|42|4|quilled outword taxation scammony ankyroid|bba1c8e3a9623335bda750c773b4ce501358dfa3bdebabaaf2a7a11e9a3d9c35
59129|777874|60|5|frostbite joyproof Bakutu corneocalcareous hypsography smeek|31098e922def4695871a94d5424c39dd6cd15cd5015be56fb9eec43d1e9ba9bd
59130|770275|36|4|daytime Erie quis grubroot destinist|aa081b78cf9c65c41cb946365457753403963591edfeab61a1c3b6fb6126f54d
59131|211665|66|6|yajeine wharfland amidoazobenzol fixture tassoo faultfully unmiter|1bd419866fc0537eb1fb83c62ecf941b0b717b184a433a4b3771d52e9a789f06
59132|855311|49|4|Sinolog raptatory sensoriglandular insouciance ak|fc7e161355cd3681c86b5f55dee4dfd0068ea2929060cf736a62accee0fe2979
59133|570245|49|3|squamosomaxillary rouncy polycitral spiculigerous|7937fc23a0b8779530e322b0967dad5361f3ea681f1de73e8e479ee7c945beea
59134|835588|78|6|overactive glossoptosis Vedantist Idistic Tachardia pessomancy overcunningness|23613cb5a1f32206615dc4a245230aa02f0216385f1f88f2d408f98183ef2427
59135|109912|76|6|nornicotine intactly springfish Schleichera rattinet Greekish pseudoartistic|374f84d543b34059152c8667e8330d2c8cf872264d088e03f6c3da7a3d8e8331
59136|290145|53|4|trebletree lotophagously catchup plateful millinering|8e5a65c19a0b04a0c87c8d1f44345344383ca89abb2368e9d74ad3a5ca365865
59137|293556|38|3|serpently pyrenodeine connation fumose|48ced933ee2dfafa73106cacafba1ede632c2f3345c4168f5cf0373e3eccec27
59138|850833|40|3|skemmel vernier circumnutate idolothytic|caff21674d045bf299286e7518275c50e8f6fb0692d4262eec03e6ded2a2bae3
59139|231815|69|6|boardinghouse unordinariness ostrich glumpy tenderable Hulsean adyton|197a8ceb7bea47565a41ac0ff3f087ebc73a20bd7a495c94d401b82f16267037
59140|714254|40|4|biosis adorer goofily hedgerow macaronic|a2b31bbbe3b52c126ee00cacf6c30ac79c29c188a68efacf6d8ef99cf23b19c4
59141|633578|49|3|kinetogenesis morntime ovatoorbicular preissuance|6ba1a2808c69d008ceafe4036eec517671668e528480784153ca4be0c2a07b50
59142|907875|69|6|unsuppurative storiology nundine geoid ombrette reliberate jubilatory|7c69892dca8f6310c6138b1f4afbed698b4142bc025d946fe2bb98ea74103811
59143|190561|58|5|fling histotherapist sebaceous sainthood Rana anadicrotism|cbf457a202e2f832bc32396697adf1565e633ed2c0bd430e50ce739ab9af580a
59144|209255|39|3|strident Macrochira shtreimel Decalogue|4e3b0bfb10d89345aacff2099129521d19042acbfa6f8a11118b074fc688c6eb
59145|593006|67|5|antanacathartic emundation semiskilled disrump samson alectryomancy|b79ac811b80773f58a6297469046b41a4a39875168ba5234e5c18b2d4abc4c18
59146|588751|35|3|thetics jinjili burdalone nonpeaked|93866765e3269554c9ff3583fdb226ac0ee92b0f7b73e983dff6a19bd9f7951a
59147|231800|79|6|megalopolis knifeful yardmaster decumbiture sacroischiadic proficuous Danaidean|07dd2db94c8d9c761ed076c4cde77bc9049bd6e846b1c0b8d3ad47b794cebbb5
59148|873504|74|5|semimanufactured pastophorium unabused semicomical unlizardlike stonebrash|fc01f540041073d7de09c5348856fdc076c0e08dd402a55e75256d6993431470
59149|528422|85|6|harmoniphon absolutistic skitter febricula bathymetry stereocomparagraph plagiaristic|689b192e7c008ffb1e2e4c88e75c7cf8ceef766600144af114284708542ca5c3
59150|461057|50|4|uncried mustily wyomingite periuvular unreferenced|00bd9ff3c24617cfa05c6a58ce64485185d12d9b9b3b34206d14181d19d05904
59151|765116|50|5|hydroptic unregeneracy isazoxy cauma outblush fawn|e07d10d0c703f0672b08ba2f478be788606fa955de196f7c7fd3b440af2e2c7f
59152|566898|73|6|novelness grisly implicateness reticence sheepherding bracteose filoselle|0943ec2f09c921e9954d4738e20381a2eb09bf44af889d32c46c99e23ec70b65
59153|107155|56|5|nonbarbarous Gyroceras goutte preaseptic Sericana member|688308e837f7245123f8799bc30545c638bf4c0df1588f1492047725a7e5c38f
59154|966821|36|3|zoonosis miserliness aurora thalthan|526bdb8c63a0ca8b6ed4c893ca1d14274b81181bb40ce135d63b2f8ca17136dd
59155|127946|40|5|ginney scrutinize epacrid bugger bel taw|a8e44d90668ec879306dc321e1c5f775f648df3fa02fc94508dfb54f438759c0
59156|355431|68|6|pollinctor Piscataway canmaker Elkesaite noctiluca bodement bimanous|d94cc9c286e7b938fcf3a6be75fcda33cc38c3498a5d552f889a5303f99d0b28
59157|111317|79|6|heterochthonous strategetic favoress pulpital clubionid superuniverse columella|2a8fbc0559ee5f60a85d89e3080c4d5ac0b4413266db296456774df44bf9f71f
59158|953089|40|3|shopgirl heatronic overstoping interlace|aa81a074b7420d838bc883a78ac98a35bd5bc19482ae104e0bcefe87f08ae04c
59159|831247|65|5|burweed litigationist railwaydom chilopodous metaconal downfallen|004c61797b497d22c3aa7bd8133881f2159acf95ecde8123c4055d0ffcebac34
59160|679389|45|3|ventriloqually unthinkability devotee triglid|a68f78a0ed4d9c6a3d80d1b5dabc2a13399792656dda5f881d4a2f91fc5d6a30
59161|634087|33|3|dong undissociated Alvin diapason|a641cc30d88ba4dde0c415a64432222b7b85ba56fcdb3a3188aa4625e9392990
59162|566133|58|5|set predetect Wertherian deforestation strangleweed welter|a2032668adf1f0a87b140cd2f4691757213f2ea2e8c1165e45f1952e43490364
59163|326935|80|6|mesodic municipalizer catastrophist Novemberish philomystic trinality angiostomy|63073d4d6e43d73de02209c940cc0cae2a46b6f0d19d698475b4686169b992ea
59164|318107|71|6|twilightlike wolfish dunfish yealing tarantular epaleaceous unpalliable|83ac9a9257f5523271488a837e7df5a27f91df3a77d5aa1f83e034ac3ddfbb78
59165|507200|62|5|unifacial iodoxybenzene slaker episodically mordacious resurge|5f304d68a6c9838f361ced4256db7fce36367642c82563bf4e2c186986ef41a5
59166|661359|64|5|unsinning theanthropology cibory pallet superocular volcanically|caed26e31f6fd84be2e5fed643565372044cad2e75aea569a6fe66a389f7da18
59167|100302|50|4|resmile Chinookan drybrained diversionary travally|80600ac731b31eab57f3d31d6d35f9555982fde9d2ee7b9dbb6abd3f7e10a9f5
59168|990067|76|6|unbeached unicapsular gargoylishly platycephalous sebait Kizil traditionless|242b0f96dd866443ed0967b5086f13b99ec3524a1a9609d5c2ceaf321ec9283f
59169|239183|42|3|teatfish immorigerousness Monozoa homewort|0342c0ef341ad46e7e3b897475ed2b75ef7fd8889fa507962ecc8136bc5eaa86
59170|630164|59|6|mandarin Lin Brahmic takt consortion preachily counterclaim|cbf20194fff15d35055fa573a8c25e49f71ad1672719d65a9f1d1070d2abd29c
59171|224392|43|3|cordyl contradictively testate Presbyterian|4df254517f9ffbe774cb3ef9e67e0172b3c361621502547e4ed6f3931dd6a3d0
59172|643847|57|4|demisheath trineural goodwife irenically actinodielectric|37616e033b8d8da0c1edb12aaed0d196e325dce35bd7ba82873821f67d31f8ae
59173|576656|50|3|diethylstilbestrol displeasedly Harpy deutoplasmic|97d412fe4261d47d088a58453a2cde1179e91836265a59c3bf00bf2f09bb9659
59174|246398|59|5|reallow weaveress sandaling Phymatidae Cercomonas pigritude|7a166a8a6cae9173cc8914343d5abd701c033232257bda98beb762f733f4955f
59175|243215|69|5|iceleaf reflexively enantiomorphic glabrescent Clarence kinematograph|f1eb824b685e47ca208ae42cc73963399bfb5cddb7baaa389a7afeb819132ef8
59176|730029|75|5|didactician naphthacene anamirtin congelation ceramographic authenticalness|5791184ba2f0c110731fe40232a8a4405698e21ea2f6d3f7299427eafc206bd5
59177|480888|51|4|markdown Scyllaea xenomorphosis panzoism lienotoxin|48db14d09ede4735a21586d4f0aa765eae0a4b185ca2b4cb6eed10629ae4abb0
59178|493301|52|4|overdangle aethalium brigatry Sertulariidae druggist|f6520959712b0aafe9bdcaf64802b4c6762b2677f6e83d6ea8295faff26afee4
59179|996967|68|6|colloquial canaliform subdivecious foreday Selachoidei lycopode Anam|88fd1e3761fea9c6c40efb99850a7f5e5550e69b3f4dcd6b0047a60e9fc7515e
59180|170538|37|3|pyrouric fascist nymil snippersnapper|0fcfdfbb9edc80aed5961e4652333b64b3df07f9d16f079ea7deea799841ad98
59181|660840|70|6|pyla listlessness augurate regionalist propend nontourist unreservedly|c02c0836dddf957231e19bfa74a5fdac01c33c62465ff23fcac8ea3ae0809b07
59182|208950|73|6|maeandriniform agrostographer diode philodoxer Navarrese midgy optimistic|e9348a9e7b3545ca43eda046d67f825df3815198a2a206b45f65d56dabc4cee7
59183|694687|59|5|splairge eyeglance painless whisperation pacificism ruttish|ca8dd50532f837fb17b380b2dee5edb008a43e399519ece214e6e4bf586d3210
59184|115744|50|6|wearer purify gorer flaxwife witchwood join goblin|215c2fd6ef0269a9ec9c81f5af149b32a63dfe8f410e71d898cbe9442c7a9f66
59185|467865|44|3|repaint erethism azlactone metapostscutellar|e84613986793bc917c4a6c3b8ecc89a6aea9cf79480bee4c75ccaaf6dba448dc
59186|738526|61|4|inflectionally endocervicitis engenderer metallify cannelured|598387ac5fb175f8c0a006872bf998617d0363fb036fb705464782f90abd8e46
59187|669142|67|6|annul hypersplenia elbowboard walahee reticule langspiel Odontormae|39210f67d5ecba464de1704d95ada2908ffabc88cc3b6c067e14dc8286775265
59188|856970|59|5|Portunalia demonical idiasm lactotoxin balder substantially|db210b85d41e8bcad2df91a3468633496b280d4f65cdb7abef5172f76d9757c5
59189|397430|48|4|diversified hemicardiac abrastol diabolarchy dev|b31c779dad60a047ff705fe8ff60330b0162069863ede1ec723d9b67cf07043e
59190|480000|75|6|glamoury gubernacula ziamet hyperflexion distinctness diipenates adoptative|9877de83618adc9f276cf95267f18c4a82a60a75caa8520ad3d32a4e1c2c44cd
59191|687376|102|6|meltingness ethnology autotuberculin Cartesian constitutionalization Titanotheridae overcentralization|82479aa2e84740f71c53644d4b5cf156e87e57a06a72c10c28ccc6717c82bf6c
59192|625709|85|6|undersaturate uncleanly upchuck dispersonification subglabrous amphitheatral infrared|20bc9591139b45ce4655ca1a141b690591c6f04e468378fdf0ebea5045489479
59193|872476|52|4|mythland pentadecylic autarchy appetizingly Microtus|db64456697e2abdf4b99d5047cb19dd047a31472c7f53aea9b28fe36d7631b55
59194|391840|63|6|mercantile unaddicted zymosterol idler Hyalospongia tusche tarp|f3f4d492130a99be345d423011a177747ec96e0f233b54e5356fb743e44774f1
59195|890991|72|6|vulturn abiotrophy undilated ichthyal tizeur oversentimentalize reimpart|2b5dbfcda7902c2f99a288b2377955cda777611b5bb9bc74b67156928f3cc658
59196|784007|60|5|tachylite uncorrectable mailless rummily correlation ampulla|128c01e9ac69dfdfbebecbdd9ec27c05f60ce8050020125acb54d68c96640414
59197|463558|69|5|proplexus disaggregate sclerify chondrosternal muscat preirrigational|ae530e84ad89276273e0d657204afbd8d07272809a4477e09351c6c6082e7ce1
59198|304453|54|4|longwork preconsult moule expergefaction precounsellor|a8a51560c2c084e4b2fe4216d6414626dae6f78e9652af3465d3cae75185ee72
59199|499877|67|5|nonretractation columbier albitophyre anorthitite nihilist appraise|377acc24de3493f5cc75297178d4e64c58fb08b7b55ca94db6b3130f6e43b4d0
59200|162495|32|3|unrich remail incurious tubicorn|508f9f1f7ce71b12a0d7d2a5fb7eb6778070c8cae7ad91b95a4ec734e3ce046e
59201|697463|46|3|postpharyngeal prowlingly incendiarism Ficaria|ca0f53a4a15e556c4ddbb971750cd9c12fcc71520aa61fb9b207bc62d5d73663
59202|462388|59|5|aduncate covertness acanth triandrous anisomyodian froggery|815beff397448ebbafdcfdafa0949ee6d8870b9b43dd03ad4ffc5bdb04627d7e
59203|141521|64|6|touch Lantana scrutinous resuing ventriloquously almoner Grotian|9402b41d04d9b15d64d86da82d1bc5d91143a04d9ca55a30867f51f3c4166df7
59204|941520|60|4|lacquerer unreproachableness coquelicot stubrunner scopperil|08c6a9d1e906ed68f04083140f8d105a193d2947f76f9c635dc9e3b48aeb5a85
59205|346688|62|6|Nigritian exotically Ulidian septicization thong sarcolyte pik|2ae62bd5dc57746ccaddaa45d7dcd44cb1765552078d817149593c3ce6c0c411
59206|529334|71|6|individualize irrepealableness camail myronic sell relucent dermography|c6db9a16f590c5c491f8d1ab1254fb9bfd36671a03e0aa08eea790d278cfbd55
59207|381501|49|4|broombush unimposedly trinitration Hyrachyus prep|346f9f6e0e4eb47775385a119a705d45f7b5da0cffef766395d234c73fdd236c
59208|437624|46|4|cowwheat flews chapleted topnotcher Muraenidae|3bcf4ef1f0858a12072292dad3dd5f0274e740dd213c2095f5e3ee528ae4f7c5
59209|694135|61|5|Regulus unsalable wattlebird profundity stipulation acetation|42db88bca43139993779039b479a2bd191486683bf2b247063fb7f578a481475
59210|448724|45|3|behearse tilemaking rhetorically syntonically|664a3c6c717c44e2c2fd0c9c5f904d686641aca75b7b59cbd2e70195da83bc38
59211|529688|60|5|metaphysically meerkat Triandria czarship recasting prostyle|1cc7dce34430fa96ae3682f0f68a6a96d24c0497f41a18c1ee683da1d6ba61a8
59212|676066|65|5|Washaki wealthmaker hypoeosinophilia rivingly twenty reproduction|cc4af94768f5447bd5dbe7444653cc43fb678e45873bae4bfe43bae09c34863a
59213|876104|81|6|reconnaissance fraternate cypselomorphic blaster megapterine typhlostenosis spurl|d657d80dbed2eb4aa3c0a3cb5e0c187d543cb7856060dd58c5a643583b0807e7
59214|314966|81|6|mort diablerie vitreously metaplastic Hydrodromica retromandibular phenylethylene|9dd26be9967bbac9c47a44cc70890b857a8ea60f04ee3b2a2559963c87faa276
59215|558075|55|5|aromatites Deb slaughterously handicapper corymb haggly|8c61985ef2ddb9271ea26eb2f16891400be2bf7951a7bb01094ba3920f065bbd
59216|347014|45|3|iliopubic anhelous strophiolated unhandsomely|389fedb3ca0fddea9390c91f877105ac19190841c80e1ad6e68dde2e25870b5f
59217|571999|64|5|presence lissomeness excitovascular squabbly waygoing buttonmold|539fddc619200f99c8b814e25f89b9539dec444d8d70724fa630a8b4c110f2e5
59218|287844|62|5|gharry enunciative uncontainableness factitive electroplax rie|319a8f02e2f70029518335ab981abad74a8942f5194d9a8d7ae51064593ce3c0
59219|311780|47|4|Pat zoogamy unhazardous undersatisfaction topsl|9b1ca8b8d59ee54972f8e7ec84820df7841192cb672117e7bdf0bb643b44afef
59220|398396|71|5|counterappeal amphigony contrarational mitis quadrisyllabic incuriously|8a5d8b0296c21f761ae3e3821b8fa51cfd245bfe7751655efce8e5f2b88815f1
59221|827609|66|5|fiddlerfish appraisive Jovicentrically anencephaly outform resurge|63cd4d1b1410123fa7bb2e8ccaebd4534ec41c980a3759c3a40749d610a442c7
59222|514596|76|5|electrographic sportively jut deciceronize quinquedentate occipitosphenoidal|055ad73241f4b6bfd586b7129a3e813f63400871684a47db6b3669494588f586
