index|value|clen|ws|data|validation
52600|649877|37|3|pactionally fodient arbitrer thiazine|36e50ae7bfa13260c65d293f1f71c2c17d51a249f182b303b6a2c4df64267c52
52601|437074|54|3|protoreligious anticeremonialism marabotin unbreakable|7c85c203e262b1d118a4c517ddaeec32168a68f676f4757927c37c79d4819f99
52602|748029|78|6|checkout nondisclaim photohalide unquieting concertina neuroparalytic anisilic|f8d92da713bb0723ca4b6cb05a161267360f22fc9b7ac70e30a25752bfab429c
52603|579237|50|4|varletto unprosodic Chlorion paraboloid dipolarize|ae4c98fca8f335b21f368f52765a2a87f99ea26b5b4bbaec36e3f1b7375bc0b7
52604|631356|31|3|wisewoman grantee web Caliburno|4e73dc928b89cdc17d0b4b6c4e34f8b9b0cc1f82e386901d6a2b1c665a46cf93
52605|293960|84|6|prorevision intermediation whether dynastically stereotomical Bambos incompassionate|8a760324871cb9c0ebbf8e3ceef22cb77cd6e54d33c776cb8093b80b78936ea6
52606|282873|72|6|xylonic lanas speculativeness sweatweed clawker anachronism nonchalantly|ac921de79ef4eb799dd885f3f55cc050696d237e6abf143e4b1b1e0f5895a0d0
52607|628867|70|6|swelled monachate unsoundableness snop cruisken Pertusaria Constantine|51ad52de1800b608651b90626acb0249c88c2e2a62fed690b7ba5a7a6ac4d638
52608|893871|91|6|citrylidene telecommunication prenecessitate splenopathy catholicism crotaphite concamerate|427f7749900c2a62b498253d4ebebbc859b6f008035358095c58fd6852fddc31
52609|295830|75|6|phytogenic microbiological haggler heartfully nonciliate linoleic proctalgy|260d23af8f99f62e8f34f5f8b2f8daa05e686625de4c1d4a43a1acd2755880ca
52610|844981|51|3|kymatology postimpressionistic Saccomyoidea sokeman|58520ee3ad984441ec4583a455ffe79139ec4b77fe483bb1805287565f47c28a
52611|353169|81|6|thermomagnetism eccyesis pendulosity Panna undiscussable undetrimental overguilty|d5ad7e4a534bb0b17520a85fb84d6b25a8163653537b0dfdd8fb9ad7ce84f106
52612|370720|59|5|studwork closefisted preconceive catacaustic acerin fixator|cbc4544d01c62c9f3d8327bd495689543f0f566b905d31c955fc61dbaa6995b7
52613|480047|45|4|Veiltail donaciform manganize showance milner|8ec7e03e85d4ee29a2a52bf6e6e28bc73e3b9416d80fc6882f998877fd644342
52614|181645|64|5|horticulturist evolvent celiotomy monoammonium menilite merotomy|e10a78605e17942dd4365fe29c60e9870e5203f97c3ed5a13b945232989f06bf
52615|759133|75|6|megapterine canoeman neighboring pontes Thomistical Waswahili underpainting|c7c3f140b4144a318c495290464d634c6b90c2293ae3ec8222f1f47e8da4c467
52616|488031|54|5|eclipse nearmost resurgent sheepberry kingliness fient|825adfd3677e6c4a56f841b570b3c738bc55725756d3961c035da5c4cd8633dd
52617|889556|72|5|choreatic compulsiveness Venetian extrafascicular teakettle apothegmatic|760661c7965133ea5a9a4e0dae972d334d76e12ffecc49a059aa5fc4fabd0dc2
52618|608653|58|5|arabin electrowin pericladium phytotomist ophiologic crunk|d65c7d557e95f862d634fa38abb886f4c02781c337d66c109987dee152b948b9
52619|704944|38|3|Homerologist leucotome bingey endeared|535f4a57e87b4485f393def0a213a1b7aa819e56c1d860a013fff0b6732f9e06
52620|934587|52|4|coolhouse neelghan nicotinic countermessage ghatwazi|4404b5d48a09c08a71fbd6693fd4c59de7830f4504affb91cd3db6b2883fe6ab
52621|890528|88|6|encarnalize incommensurable megacoulomb didascalos uncontroversial uropatagium Agamemnon|447d38c1241a238a48e0641d3185a1b069eb44217058454fc47d74d5e91cff11
52622|331138|68|6|precedence purview convolvulad doodler Cocceianism Hitchiti sicklily|1ea250a2c17f65f544a57d60000630a4cba39b0419aaebb9d1637b07d7fa4dd9
52623|423966|63|5|processionwise scotia hormone subvertible underdauber shapeless|93977cef1428b3e95e46442c0cffdbcfe483d16ebd43f55ef5a3d8ac3820a5d1
52624|407611|38|3|precompensate hypate afront thirteener|1b97cf1066075ae3e900710a80460c4ee67f951956291aa75d8c50d621f0a300
52625|491336|44|3|geobiology nonthreaded baculiferous canalman|1b369a7b2a9a955d2bb324cddc0cede5469f51acc9335f799c7168b048d66646
52626|212355|67|5|rigorously unofficialness achromatism Rousseauan tabulation courlan|8dde3f964618ef8776d0c9ea2e47c29643eab9e863dd057b8380ea6e40061ab1
52627|773154|65|6|subtonic schout Crocodilia purvoe leucocratic unadmission Chemung|1fdf11e6ac705efce48c03b38a7751b0b4fbcc942f22ed66d804bd151ebad57d
52628|802613|47|3|Limacidae quantify nonnescience supranaturalist|faff6a690caa1e97ffe80697d272c5fdd93d0b50de40a8ea7f3479f388ac7489
52629|332791|80|6|Razoumofskya scopelism Tapacura virginship gasoliery attributable indelegability|be3d1e35002490a956ebf5329ae597d40d0da9165c69a8b5bdde8f3574bea243
52630|107866|51|4|dyscrystalline heartlet threatproof malgrace Yokuts|0d02666a7fb7590cab0cfe58314957174102a17c6b60e3b8f40e4938b647de0c
52631|718048|53|4|Porites prereligious cableman sterelminthous smallpox|7811aa3dd33d86ea245fc5456bfdc092237177ef2f4fbe2262ad51e29432ff06
52632|929745|65|5|Spartacism ethicoaesthetic basurale trikir insight Nectrioidaceae|cebb6b51c1cccdf603c90283f7efc1284495d9cfef7592ecf9bd4286b5d7e1d0
52633|194012|71|6|burble Mezentism unbetraying predictably entertainer Ovangangela anodal|e8ce8e45104907f886617d45574493036b0b52c7d23441d26ad268b7cd02b5e5
52634|169809|44|4|meditullium diastral unmew broadways vitrous|0f1b08c31697b67e08b787dc6d4bf06e93928d53957483b998a0cffbe03839c5
52635|453039|57|4|hematosis pantopterous rollerskater geomantic matrimonial|a5962b6e1346b530bea68451787859d7c9e7de93d104682c372be006ada2ae79
52636|979731|79|6|abulomania ultimum nucleoplasmic handwriting polycitral semigrainy Strongylosis|a89ec8f36ff38cff2f3e8afbb01dcb087c384c0c456e1621dcca77070d1c32de
52637|648128|62|5|prurigo beresite homoeomeria unconstructed elision billiardist|48cedbbba680421858ed8debd4aa5e2a98e66d26714a1a85ffc7dd2424da53c3
52638|282803|65|6|renegue semiglorious diploidic brool stifflike diazoma wellspring|bb10547fbbf3e5dda4bb15461065859d5c44ce722666a09bee51325e3e01617b
52639|314371|39|4|otherness borecole wot royetness charka|6e513d3f03fb72b2f8869592bddff555abb2c6fd53d1ca57d30d918cd8b294d0
52640|835796|84|6|embrittlement apocrenic gastrosuccorrhea subarcuated betweenness paraphrasia boundly|f29ed011998edc51c6521186654d130e3d7c431c7cc672be9721e076ab365c4e
52641|677948|54|4|nonintuitive backchat explicitly xanthomyeloma cuisten|ae4d0ce8882eb6eaff0366256f1fdb47894dbe121a192a5df66930e62ec68f56
52642|395609|51|4|drysalter talcomicaceous nihilitic spayard flyblown|7926dd4c0820bd7a757c97cbad428254ebb8470aa27b92e3dd48cc36b7b6e525
52643|433590|61|5|counterclockwise panmelodicon bluffly flax atchison redeliver|f451c3123dd93ce6a3b3f98d54f736923af5eb5361c8b0c83b461a1f20767506
52644|659221|54|5|postlike crustalogy viniferous jaun stepper murmurator|516c6a3a7a6a1433f38f455b27f266960fd032c22b6da302d99de54e33fa5474
52645|442564|63|6|refan blastomata neology hatchel iodous ophthalmoscopy redargue|3f0aaef2d232dee6c086bcfb68b1648f440ee403606c6d2da313ef3b7374e011
52646|868589|39|3|endlichite bijugate sporadicity rooinek|bf22a28a90bb8ee52647a4ebb8c3cb089b3ec94de303416a3a01fd71cb39d53c
52647|108057|52|4|uncompassable plasmolytic pastryman Dicranum rheumed|249a1010615c9e9edc59e7cfc74be756c2d7a2220570c0f75d564f89e64abc4e
52648|143829|38|4|verbatim squaw encephalon sulla tenent|2748939a4dc40b8c791a069ca598165d713df374943b190b29d90f99dec5a413
52649|834604|39|3|blanca isocyanurate Brissotin cryptical|b817992e5a3195f74a82ecf2ab852818af536c622282d028342f3e588f56f165
52650|890199|55|4|localizable unwayward tetrahedrite Zutugil appetizement|27f220f5228c2a410c0664918179064a2e6134197e5cabe608df80c1216f4e15
52651|689404|65|5|isocrymal unconcealingly molossine understring zoophagous rasping|b036d5b43da8d203f5fafee18d1f1eba5a8b9a0913a9fff4549125c455d38402
52652|271061|62|6|hemisphere proboscis daler jointage scruto expertism gamostely|282ff9f269ebf0af09dc77918d7a7f4e6c8502cae7492f226f2fe0bb0aa69db4
52653|994240|56|4|fowlery waxlike hyaloid pseudoparthenogenesis fleecelike|28bec43d9a012f6ae82e6686bb582027e7c5eeacd1b4994fca9f4227e4959ff3
52654|419328|42|3|psychoplasm untumultuous acroamatic warrin|2eaee1025a5eb8bf76646f66d1eec9e6786dc3ed23266bca3684f1b3d76ac0d4
52655|758771|68|6|imponderable immortelle forehard acosmic subrident branial hinderest|0d5467e9b3e16dee1f623c7e6ae2de2b4a3ac408a7a4b436436a7a70f5525735
52656|397034|64|6|antifat Xenopeltidae cytoblastemal keach amt skirwhit procidence|c8eb70bf1c799344967d93a59f618b0558ea30c75211768d08362cdd5255e3c7
52657|772020|39|3|wordily Skat spongioplasm sentimentless|19ac0dbc88b73634ffc629a5fcf90ede777efa1c0846f45105f79eaa28f35628
52658|990209|40|4|scraper obeyer brachyprism hodful sunlet|dd92f5ef3edc0680ae97b7a5efbcd0c95f5782d7f7f497e409a30555bbd4cd3a
52659|595967|82|6|infuriatingly fibrolitic telangiosis Tarantulidae galt stomatode acetmethylanilide|6af368027a028c287f64ae3d0fb72c887649aa0e8d96d8856dfaa4355d72da1d
52660|465413|43|4|emphyteutic rhamnoside stow uppull unbetray|1969fb7a1e9be9bab871c530b65016d1478ae3345329c4a1b3f4e2a5237c7e65
52661|931945|43|3|unilingualism Eumycetes prepared arsenolite|123daae96c1c0e036aca5ba225b3dd219ae731015162e74fc578a21616888756
52662|576520|55|4|straddlewise Agrotis euchlorine unspecified muscularize|a08c3dee1d78f8a24c3e0813b55d1754c6baaf0d596f9151d1df195d3e71956f
52663|518095|65|6|Arabicize thoracometry staunchly barrette tubfish flesher drycoal|7686ee1c1f4c34a85965ddbc7715f5d2219d8be19e38bcbb4d333b1089b0aa5a
52664|855709|51|5|molliently tachistoscopic Kamel tholi damie languet|85d3ffb3c330a4356788fbf97bc85af249f08770877d2f36b5d2d994f6f375d9
52665|843252|67|6|lache antapology cavate pericaecitis anoesis nephron suggestiveness|f141eac892f593a83156f6d3e6a14c966fd41eb70290a9174fa1c415010a9c5b
52666|822888|55|4|reoppression preremoval byspell decentration neomorphic|6efcd05a433ea7013c640ffc61f57e628803e2e3e03a4487d66b71b731050c83
52667|618791|65|5|clive mallophagan sanguification nonmonogamous elanet Antiburgher|95e2398c99bcd7ef56301f2ecd762790a0c6a92a8929e8fb9f862e8e72a94339
52668|680107|36|3|anorganic postvaccinal milarite scur|b12b711a6b6a5550bf656d827ba18f7fa55d3ddf9b7a9cafac0b558ffc49ea7e
52669|815925|74|6|nonimpatience wrongful paucifoliate Caribal eugenically misfigure triazole|00412412a7a1840fc2006581bad3602d41d9392f82bbebf9d9490039107325df
52670|219493|58|6|bescreen Patellidae Theligonum Scian fit klister triocular|48f79060eee41359065357dd13abb00bcd33310fb57b938a338999db7431c8e0
52671|361318|61|5|Phoronis pimenton tessaradecad Gordiidae Janet nonmechanistic|bc49d1e07a28c1967a2d97cedbd53d36ceb69d36990f6e2d46fd2bf35299075b
52672|205621|53|4|smudgily laparocele ventrosuspension Ettarre ardently|a75ef75c808608b9596f546a59aeaca25a46a54cef5dee1c97a6d0100597781f
52673|552386|53|3|overtalkativeness divisural predominately mineraiogic|49e591e5fbc503d016cd15202dd4711eb5cd5c9d4377ae246b99f9831e841093
52674|689121|57|5|mesic aguinaldo revered kasbeke equalizing anisostemonous|5215579e13a46bd951d63ca1b3fca4659ab95827097ea99f62fe4f52421fb4d3
52675|559518|61|5|viridene predinner sulker radiality chameleonic actinophorous|ae6965402ee6b701640fa977b3630adfdaa0ff8aec1a1571e81a8ff1b4de3a5c
52676|108715|85|6|Normanization oxybenzaldehyde megadyne vault patriarchalism defectibility interallied|dfa56fc47189357db6198d939ab4f4c5b99abe819137e25adc2f0987e3d9e5ad
52677|112385|49|4|archostegnosis acetaminol pier momiology bepowder|9624f029ec216a1b32253f2ff6ee20ae0e2be8a122330eccecd5baa61c9cb652
52678|462376|59|5|underbreathing hexasemic devorative unsodden Roman sparlike|ae942855d575bde6138f6a7d7bca72372d2d378778e5405ea050aa18ea3f99b0
52679|122527|43|4|sparky Brighella Ababdeh rohun neuroplasmic|c043357524c7c81d66c8e9696467d289c84cffd29ed046ceaadde56d55cb04f2
52680|278852|68|5|metascutal untractably indecipherable tilmus glyoxalic trochaicality|aca668b519a857e3af5abeac94565424158ce5b9db6cf93c8cabfbd2fb14c556
52681|423895|82|6|ostreicultural municipium unifacial odontognathous ostracism pyrosmalite misinform|45d9551660c1438650f10f627a835bf86b97c5e2c506cd2ddd19611a1151b31e
52682|736543|69|6|Paganalia chalkosideric ullagone cretinic didrachma forswearer tiglic|af7672d14b301d9c05240fbdfea759b229c39aaa8d329e9596ec2d080fc408b1
52683|577056|53|4|relevancy roberd ungroupable glossosteresis spinnable|bb9b802053461a9e1ff21d9a7cbc73723271397705da611355d5161923dd81c7
52684|807494|46|4|roka circumnutate adenoma erotic herpetophobia|089a2b5578125acc60f795fb3eb750d77b4660a60ccff99663eeef25bd92b7ea
52685|616261|65|5|overappraise bereaver Juturna freewheeling antediluvial rectotomy|5344d25c20d2c1d54f1bef3bfe8dac1900468b740401c7bea92a9da6a9ea65a6
52686|684130|70|6|orthoscopic weedy irritatedly vulvovaginal scribism neurexairesis nake|75ad6d582e232d85f53722dd9178fc41c1b812c43d6deadb8dfa202f2f8dba9e
52687|573929|38|3|cleistogamous cubicly Calonectria tyke|cbfee0c3168c80817a6f7d67419003a014c229d2c9c18081618f6e9777cc1334
52688|237067|53|4|lunatically Berber abidi Pantastomatida defibrination|ea53b30b09cb8b2585f9787a25785092a5402fa60bf75d6950602c6afaa4398d
52689|810680|45|3|detoxification separability myxogastrous pand|6e3f3d65c685a63f3569320380ab88f303b8eb7d51f8443d64e09685e3c4ee92
52690|428002|73|6|soundhearted uprighting biolinguistics elfish greasy megerg imparipinnate|fbc12c40826aa7628c566249b185e2beef392d157f3f80ccf60658c16e1a37ce
52691|855935|63|6|nonembarkation fugler Popian superexacting utick basalia reduct|9383eec2b5642631bd9c67ddc6dea5b6ed30fe633e2ba4e14f695139de920d6e
52692|569806|56|4|syringotomy propulsory bacchantic colalgia gastroparesis|14c5c40d9d0ea4a1a70259cd4b3a39fd6be581a53a3dc39baffc4eefd5ee8a80
52693|721400|81|6|bifurcation anemobiagraph properispome hematinuria tetronic countrified anticolic|22ec668120fdd08d91bb36a6554cddfab49714ba56f97a3e81a8ff0d650eee07
52694|103947|50|3|negatedness grainsickness salpingopalatine garbage|63c52ee65e1bdb6a8c2479743e06318e056bfbaa0701a55d70f0c41be64f5cf1
52695|411915|61|5|conchiform entomophily beehive curatize pharyngognath heirdom|90a3e2350fa85b9ee54fdd907ba8fc40b160d62f9e9d21be165f3151a2128b2d
52696|949499|47|4|endemiology nit causeless simplicity rumbowline|d19bba55e7d216d4ecf7f52c91d05cd398496df294a33c8a8dd2af985072501d
52697|599526|72|6|pudendum superangelical spastic bridgebote gross transdesert trademaster|e56c28ce679b297eff289ed07b60037908204219562fe94691df39143efc8eea
52698|248440|47|4|reindeer macrozoospore guffaw sadhu leatherback|ea6fe4dac89b0adf777408dcc71eb9c1ee9a662fc33ea93dc0935bfa518314e3
52699|816103|72|6|intersuperciliary theanthropic prebend snooty axtree Vesiculata scurvily|6c01191597245b3d1e362c51eeb0f4d657bdd11eecf70f635abf222ebbde7c62
52700|806563|34|3|Cogswellia Feramorz sectoral eagre|eca2dc12a1fa249b3d56cb658d8755ba02b182244694b0d63df9312301a4e3d7
52701|584550|64|5|fatwa upbeat eschewal argininephosphoric monopolizable scolytoid|19cf8e26a598bcd31466b284483540aa224586adb818006189383a90db37cb31
52702|546789|53|3|darkish remunerativeness enteroepiplocele trafficless|96a67d79dc29214aebb48ede89c053f76113f4cd612b0263e9e6e070ff1cfbb7
52703|493202|54|5|awash Sekane superiorly milligramage nightie Melilotus|5f7a394b016fcab692902504f8f40ea7f946249a7a81fd6b867511ee12cd5e3b
52704|780768|80|6|unapocryphal flakeless disjoint stenohaline sunburnedness eighteenthly Landsturm|3ba47ca29c9af5157b848bfa204ba6c90525bab151c3ab0b50bcc2ccf633d353
52705|402516|83|6|sternutatory violently kinetograph beriberic clubionid naphthinduline superuniverse|492e4c9ab3c583b73561714823a0d119f08ff96c9c896503953803154d2dec1a
52706|431819|34|3|chiasmatypy escaper calends velate|33ef3d654358544ae3f00dcd72414b4b6b9dfea944f91f1758176a09d1cd2d67
52707|723718|46|3|visionproof wambliness angiopressure residuary|44bab311be4fd3a385b35de227db585bbf8140ae5c56856905c2a0672f2274fd
52708|266500|68|6|coafforest dietitian circumpentagon mongery fugu aptyalism oxydactyl|80d2073b80f71cf0f7bbb2f778d400bce95c3eb03d20cbdfce0ff998b4114c06
52709|302933|71|6|eying dandle nursy amidoplast unconscientiousness redux circumantarctic|a3c72da3a07c67569c66cc30333c57064bfd1aa1b2d573099bcdb3670a5a03e2
52710|715649|55|3|metallurgic diplocardiac ethnographical metropolitanism|8924d59be4df632f4715443503a9d4f95c235957a2e16a71c2900468c5afcffd
52711|661121|87|6|predividend unrepresentative Philonic panelwise ventricoseness Vampyrellidae phagolysis|622ca45620ba6b3893c0888d8e5f29e8448bbcc62230970ad068374b821a181d
52712|400821|65|5|impartible formylal tattooing oversparingness palmlike eczematous|cf5a43efab9550e55d7feb2b7ce1f582ca9ff0595a85245ec3390d3e7f424af3
52713|299981|37|3|overshelving remantle yaxche siphonet|f100cbb249d20c859a17f00f9a288d9c1f2cfd30e3c0343c8d6eba7f056ee56a
52714|224837|70|6|infandous orthodiagraphy untortured Marilyn Esebrias ceramic tongueman|7b4f64521d935f00a63772720b14f8a144fd8de93292f2919e81c7e3d4990a15
52715|465380|46|4|crowd dubitably tameness stereospondylous lood|e03aff8a9cfc5c97ff16c88d61d2421304dd8d0a53cac679a6f6d883d1878437
52716|199844|47|4|marconigraph charity sometime unpuffed intimity|a2fca2cc9edf9a990a1e2ef0624181879d285f457a89bc928ae9dc08ab5deb7a
52717|808164|46|3|chondropterygious equivocal myopolar ulcerable|75de7778411e808a23b0bc5eed23770610283ea4de44fde960d7544c350f7900
52718|912253|66|5|endobatholithic applicative superfee snowish irriguous trisinuated|d821a170f5272cca940ec27e0459affd3f2d970802bb338c8eb7dc5112726586
52719|820888|76|6|spyship nonsuit pachyvaginitis ectethmoid superinclusive rhizocarpous concha|2fa82ac4779c63cd5da88534c06734d5605d69eb5b3de85d2a80ab8d5fb5cbae
52720|509399|59|6|rud kennelly entone archeress ossiculectomy outwitter rorty|f51f8653e9df7abfaff8499d4d8e29d0a94997d114ef5c90a9c9467f11328446
52721|468681|47|4|prefamiliar vermeil overblack shruff nickellike|98a87de313a7f5daeabd2fc1d6be4847331fa95da696cc0a0a3f2b26d4f2ae80
52722|333754|68|5|Branchiosauria salay uneffaceable abhorrence taxgatherer stereotaxis|44fb091cc83ba0f3dbc2e09c2a1a7b4115895336f7c692d541b5812dfa7b493d
52723|763648|60|5|venereology Baalshem greasewood intrusive unrisked substrate|7e67926eb9812cd3b768855781f2758506816495b0b302ef1aca5f1fe2c86b83
52724|641604|71|5|discountenancer sedentariness urite menorrhagia microperthitic Hebraean|3424294c3c2843cf671ec446d84f23c654f2c8d264cd98b1aaad83582b51ea20
52725|818589|71|6|goofy lancination sylleptic unimedial aliency universalistic lithophone|f7287231eb735c1c7dccf9172385218955a044a4210aa15c9a769da23137870f
52726|875322|44|4|grating trussmaking revolt bohawn stepladder|e75dd2046a7023c73eba2770f5bbb73875002f8226e526d4eb1462f3ec6d5fdc
52727|947822|73|6|ravin unretractable hellier nonregistrability Argentino avenaceous exogen|453c431206052477124957001850ec19132bb9c000ca5717a127fac0597923f6
52728|762727|53|4|unconfiding yapping gynaecocoenic Juglandales passant|67038417b6aff07069126e58264fc0ee4cb5e6732239af2006d39ca1a5e19b78
52729|218452|47|3|amyelinic preterchristian serene traditionalism|1c7155640680d97b2064d42ab1df49b0008aca1371b9d33eaf5377e1bd64eb71
52730|468782|67|5|nicky agomphious euthermic metatantalic inunderstandable smokehouse|477a674bc4cd6cab0f5ed7cfe488bd8f0dc7581e7189cd962e4f64fd336370ba
52731|287818|74|6|Frenchification yajnopavita curricula Lacertae crouperbush tory immoralist|7489bf0fa8c3394774ab0aca4d8dee461a5e5e1993e2d92b7c66fb568f8e0282
52732|205437|73|5|ceratophyte logarithmically counterdisengage preadjective hexagon dovecot|3411fa211ab9ed7c78eaf3f1ea0aec58c4cc92f8026a0ba8baea59502f3d0581
52733|247136|41|4|violence Pherecratean subgrin readd marka|0930ff7aed80e968d9991674cf3c6b9ce5d8057eac10f11860e1f97c03f0c034
52734|601942|56|5|topswarm Amomales toftstead gata paterfamiliar smithwork|f0955267703806ec52f6ca8b41a0880cc3969115cb1e833902986f5d78e4af3d
52735|519577|81|6|kitchenman bistratal awakeningly unblindfold preacetabular invariancy digredience|4fef7974140549544c16e4ea3bf8b44933c34ef0416e799b00f84ae520d6d51e
52736|268316|47|4|undated bedlamism autocratorical Hurf culicidal|93eead7ea7ff7192c87006b025a3252f454398f0e29e5269246b796735f68069
52737|318554|41|3|unbuying yeuky unprospered aeschynomenous|d43f3c862c4b36dfc16955294051fa7ee7104d5cfada9988b92b3733ef87f01e
52738|789665|59|5|maccoboy Betulites upwound Glaucomys polydactylism perorate|de1aa691f252afd91e5956b3b02667ddde3750de7c1106fa3efd27ccff0cbcfb
52739|993923|59|4|tenomyoplasty archdruid gilling nonrecollection prophylaxis|5e4a96c045e874d88626554378b77cc16f2001c7b78cddf819fb31b38198602a
52740|383836|48|4|Alexis Lepisosteidae clockkeeper outpipe azofier|0300859634b8a52454a812d8f1b4d44b73982a1ab52b9a32ec4cff7a590a492c
52741|291042|50|4|neuromotor trinitro keeperess overpartial subhumid|42abe5594c2204bde94a00e92691d625339b8a70e74828a019d15581090436c0
52742|777168|61|5|bawl fernwort pneumatotherapeutics goad adenyl logometrically|4c6d093aeb9fc9d4ff49e1df3a08a11a595722ffaf341f7e360c072163fb3109
52743|594602|66|6|macrography pittoid coagulometer cornbottle tolylene tineoid shawy|6d1c2e66fc84736ff49bc7d73948dfebc52fc22ebe57adfa2a3831b3a0e0747a
52744|740111|43|4|dilly reproducible revenued sylvage Aptiana|6b6f40a2a9130b049d8ac5694920de086fe107efbae1b82c663dcc5eeccb7e34
52745|908409|66|5|appurtenant couchant inurbaneness entomologist Shaikiyeh sapphiric|cf6e946af8483923cf72a0178bc87ccfe3632bc406f06a36a659f31992409dae
52746|589018|56|4|synergist triunal orphanhood ruberythric undisfranchised|1192f77c4c958528faf53c1841b1bd3b83338e4e70e4fac1fe34682747ff907d
52747|378705|25|3|kunk capes Randell shroff|baca5dc63e10af0d39a669bc78777722b7f7062d965002e0b283444281cfa428
52748|242620|39|4|debile stormingly datch showiness nicky|a53e42789b3a9f14df2cbb7a3002bf512837ff76cc208e67abf379e54c0c768f
52749|311995|65|5|polycratic Gekkonidae dessertspoon gonarthritis yean spermogenous|f4f24d6c37d9b80cb5417ad216f4b19dc17f22d1ccfd607e00de0631b7f980e8
52750|174284|72|6|ventricosity budwood noonflower Laminaria Chandi overluxurious prosodial|9e7d3734b59ef8f9e0b6b3d3d2940e6a351d6b7caa4408b73ac3f740c3cc364b
52751|328346|37|3|Junonian heumite formidably Domicella|676c9a310736587e5b7ee1c9067554d0ed97477698e9d8afea172a03ff992e2d
52752|992359|57|5|ditrochous wartless bundobust injurable morvin osculatrix|21b3561510c568a4dd31bcc6b3334c84f7cdb7a0ba5b336233b8114ffa4bb1e1
52753|619738|73|6|nodated repetitively zeuglodont scabbily homoeography meteorlike perioral|cede9ac44cc1cdf5515fb530993fec14581914049b9086064fe70b8463e5450e
52754|282290|70|6|indefensible slait broderer praediality splashy placentation throngful|93c3cd00623c5e601318c4a8dd32695a74b4864019845cf8ce5a68b4add0800c
52755|729311|66|6|crabwise polybranch Aotus subclavian beetroot etherion homoeotypic|2dba8d2987f910366e74f20b3f6781ec7f7cf203166d05fba18f939d6fb45373
52756|323914|68|5|clicker microconidium legibility gesticulatory outsmile unbeholdable|d18044d5ee6b97cff8ee51ced349dc3c21952081dea731f6240ec3de0a336955
52757|362525|84|5|diadumenus semidigression pathologicohistological pelargonidin Sabina sulphostannous|418e2afb006c062e9fdee949bba72b6a16bcc2b5c71d9aab5f7dddb021dbd172
52758|992695|51|4|myelotherapy perjuriously Gallinago offscour depart|021372479fd7b393d91b568dd839d71607fb8823b644049f4a2e520ae6df38a2
52759|280707|42|3|epicure Yamassee unturpentined alcoholuria|fe6d7306baedce037756994d0dc9fd1b58a591932fb187f218d4171b270b17a7
52760|454320|57|5|Placean unancestried complimentary shocklike udal clawker|7c09a589b0e3857e9e9b86d3da74fb812c95b3c86d9430fe199c3bf90e2e1570
52761|152160|73|6|archangelic laevorotation Salaminian basos podaxonial overhigh ficklewise|2eb75cba9ff0e46ea5b7f95ee09e8b2ca64b863f80a013339575c9e2884e854a
52762|255839|53|4|ballistocardiograph stricture trash suslik pentamerid|ea12db53dbd771bb2446b9d115ad1fde599acc4ba5ab74cf66a0885192a42dd7
52763|190707|75|5|Shigella mutilative unaccessional predemonstration thioketone sialadenoncus|a3de5d58400a43c316c934eb84fe0078508b3a1a87df9a4388ca7f4db88f27a9
52764|234172|38|3|kyah uterography neurogenesis sheading|b7344e80c7517d9b0212722b05b5318c9b7489f7ddd3ec3b90c04194cf5ba0e1
52765|663312|46|3|simulioid mallophagous embryologist mercaptole|86590f32bed2d9a1699d6ff895936771e96d1fcce4bd3e677455f18bc78bdece
52766|544129|47|3|bilirubinuria scrappiness Scolopendrium Dutcher|cf982d1bd32f04c76e9e05f9937b352ff7d1ea05b284e4660a658a84a8650dbf
52767|111224|77|6|sinuous nephrocoloptosis paloverde dadenhudd pretense trienniality defectious|938575ba8537ea486cbfa997e7ec45b0c64a1f190ece63f79016c5ddb88b9d85
52768|847820|74|6|cylindroconical mancono hydrochloride dansant monocondylian flyback resale|cd082a59bf38a83968aefa22a871afc0e76b28da19ee825d63d9755d24aa5750
52769|392292|89|6|ameliorative understimulus ginglymoid dreariness luminator spatterdasher laparonephrotomy|6b610eec68fb6b562542d5aa70ad454f67305b068ff1a032e597e7cb80956a90
52770|839749|83|6|enunciability Bdellostoma isographical navigerous illision seismometric fraudulency|9938583fefb855b672ea0b671cd0566f9926c97061f6b0750a1ff784d0bdd450
52771|747359|48|3|staphylohemia jeopardize affluentness choanocyte|61f03b8792ff3a9474791a11c22f69d59df55b8b7bdfefa9f8c6b2a7429f341f
52772|320170|32|3|coneen cedrate succous synchysis|5f9c8bf55950ccb71c225d6c144c664efd94274f825aa37ae034521652d51bea
52773|608556|40|3|ament tomboyishness kragerite bushbeater|2bb5d27aa703cf2185f665c97c47bf105cbc060421f8602d0a6e543860651a20
52774|512951|75|6|Fagales Sandemanism underrate undissuadable addability tailwise zymosthenic|c433e62a2687b9ed58b35f9e55669e58c2c0f1f3438d2c4e21cd9a74b9be60d5
52775|938095|38|3|probabilist squeaky untheatric stuprum|bda085942ba004f5ae7ef84ee1163b2734f29f3ce10c7b1a98c1063d285a679a
52776|714524|62|5|paranete spiracula cementitious knavess structuralization meek|f7616dd5a34e9de80e3c153fe99d26b1a25aa7ebc24a0603300a74176666f5e1
52777|598494|52|3|astraean circumclusion transtemporal pseudoemotional|fcef2a5d5be2563d7fc0b84a85225af669de4101cd202f5df4978bd5cc287b17
