sequence|TLEN|data-a|data-b|validation
48064|14|transmedian|Stu|0277a6de87974e66810854904d485824cef7c72759b6bb5615a01fc965dfe1c2
48065|15|daughterkin|twae|81f2a3e9a03d04593631c9998a96ee0dd657f277ac65334236b3dc92be7f2836
48066|18|pieprint|smirkingly|5131d15cf66c13c3144399f7897120142cdade95f7c2ee407e8d33dc6f1b3c3e
48067|24|angiocarpic|amidofluoride|63c01e3790f3da931b3e8770ce7d5397fccaf3041ce534beb1467667b5c28e19
48068|15|tenebrose|fraxin|9962d72fe530a35ff0a1f87b89b58e64be866e028e820bfb4efc34dd3f8ce418
48069|16|intently|treebine|887f458060578ce708dd90899baa296e00e1d18ed88eb5d04765f73c03d4c331
48070|20|cupidon|sphenographic|a1b3613f52da90e65aea3d711a969650507d1f7bbc0985b741484f7a0e26cbc8
48071|15|uncling|euchrone|7aefa901892470143c093164fda172e843579f0f7cf96b496bbcf30298ef4744
48072|20|psammologist|pinproof|a5ded6e313358cb9e26760d7db9363cf3a6ed338cd9f214f0f2279f4f538376d
48073|20|suckabob|uncultivated|5f4ad0e4a890d8cba63047f5a23ef4a41656efc27e79c0aaffdf8daa70ad218d
48074|20|magadize|locomotivity|28c7aba534706674985e45ba9aba16592f328421a3ed3a2cbc3d577023e08afe
48075|16|hydroquinine|thro|5b5aa9742e016b7d8d771f1d95f3176c7ef45e735e0da240b422c147b75811b6
48076|12|saw|Satyridae|582575d3e2b2da360b8a0a20f1bcd755e8da25b03b80fc40395ab5b33088779d
48077|22|nonthreaded|unconcluded|af60b2369f6c6dcf34f9b4380b5109a8756ebb84648b00055a406b79c798edad
48078|19|urethreurynter|kiaki|c33f3af24270e40e5e3d76949d81c7af6833a7e6ff1e052bd7bacbcf4f3b2fc8
48079|20|soldiering|ovalescent|e56506b061e82a2016c614e4230df6f34dde7f16603f68e44ee1a0d1e7a598fc
48080|23|Microspermae|unrepulsive|93ca12abb8d715cd6d3e0a7ce652132cb617d77c74ac76ea645d7c5ca5e5dd16
48081|24|collobrierite|hemipinnate|dbbfb4aeb7b9fd1a3a989549b89ce13dc1a6acc0e3374a374cdc937e7c599e40
48082|18|hearer|bootlessness|8e22c2566c2acc16c8a48097dbf82e47e8a6042503ddb526e99643218c44b857
48083|14|repressory|bobo|1ca4326432c9fdbd70bd43d5c2b237210caa44ca7ccbb4b038d43e6eefe6c058
48084|19|cretify|haemorrhagic|66294cc277e78dfd469614919d03f7abb3c33b11d81bdb106e533d74755068b8
48085|19|wastement|unbishoply|55265560528e50bd3490fde18118d627ed05d468f01057982e41be7fd17f352a
48086|18|firing|Thilanottine|89516b398672d5461e2391149cd6cbbaf4696e479e43257f2ef58ac176539854
48087|18|stoccado|curtaining|af72792e3be7a82f0ebe8a7036dabfe793d795f1563413cc657a703a770a35ed
48088|12|auricled|drow|82bc642f5cb6bdb1134f4eb51d5769f1b566eeceab169fcba14c5d873bd7a810
48089|15|quinoyl|glycocin|a173c1f9a39177b957c53a20c653884a48f16e302eb7207423d6ee0a10b79456
48090|22|nonfeldspathic|Odynerus|db9f92f41aa2ee4d68dcd7729b1e4858fcca697e69f086a3fde5ce58ebf9e41a
48091|23|impliedness|ipsedixitism|9d61455548b308b8f8cfb7ead4612cc73c903a6c6b77e2e4353e668c7b69d091
48092|15|selvedge|goodish|aa3425a140cb6990dd03799d3cd700a97c8817a0b1103b65de35a5319e9e5206
48093|24|lukewarmth|Appendicularia|23f7f317fd52937f2c4a7dc9e93f3caa2dddbc4efdf94f6260d117ac7f48763d
48094|18|estimatingly|unteem|6e9a5fcdbd66066b6a611569b8518928ed9c11d7d8c38a14d6a4e6db9623ba7e
48095|20|melanous|prerecognize|52159279f8582bdfeca78430619f5c9ed051b88a50deb7b4d608589fc93427a6
48096|17|cosmogonal|ceramic|fa748b1f1e91f010366ec96ecfeda51349daa583e184abe1c60513a42ba18074
48097|22|readvertise|scotophobia|ad5b1fe252127ad58b0f1cda57e68358a89eb3a06a97fc987a25ea1c7b22e302
48098|19|tinct|Scolopendrella|8a9820a2a4de46f571c34f068f05071997de647a8bc8b20f492283015c0e41ae
48099|22|autonomical|penaeaceous|1bddfc43ea6f32f65877dc90a78a57ef2a1354d8e43667b1d0b930ba775d3991
48100|18|cylinder|grubstaker|adba45507585d2324b746bd63409dec98168db7559a48f745a061e264bcbc176
48101|18|periclinium|beparch|38f8ddd056420bf527232b4d5d7b0eef33e613611aa97d50560fd048ee7a4607
48102|24|Germanization|consortable|9bde7775517b70b9bb16934f002214eb7eebed41d0251e3d98d58810c56076ce
48103|9|guy|massel|52c9c5f3120873be232d73db8c3b267e7a12869e7cc5ca2813b69c17941c531a
48104|17|chilognathan|rebut|4eb3d064b2f39c8f65fc2bb6a436ef4911c4c011e1ddea8c6bc0e867815a4347
48105|15|macabre|Lipeurus|78685fd817fcef28379e3b27cbddd8cab3026d8cec9a160afef7bb8bdd9156f1
48106|19|metrocarat|misbetide|99f2644382eb4147e653ff8399bd87f8a6a605959cf7f4cc4a1f8b4501586bc7
48107|15|Gederite|plumose|881ced461985cb28e557588f1bc5a14604d680c0c1f543f76ff729387cac9a8b
48108|17|sika|Chamaecyparis|83d4f38f168b287abd710fe398174d420ee8aeb8d6bf36a50cb1a2238c864b5e
48109|23|undeferential|catalineta|66cfff13b7eaafbbcc5526b67c33dd36a2e873785020aca1d146402342b33006
48110|23|hairbreadth|volitionless|4136e71f577d65958b7c81b27950e9ee3931ef8a412d89af0fefedcc340084c1
48111|25|kinghead|disproportionable|aa771d4f82821cea5ffeca63537da594eee23747dda0cbedef62ef4d1db8f4ae
48112|18|sulfurator|spekboom|e7125fee3ddece89c98ba514681877b1e5512bd89742a4ef1224b11c8fa07f26
48113|8|seax|alif|01fd39d0def517f439ee3da100ffa737d4674d56692566a4d0128598c2857740
48114|13|sciaenid|sloth|aa3253349c6b0f1b9bc3922b99580a9f8beef59b8bc721eb58025a7e9d13e1cd
48115|30|unreprovableness|reflectionless|4be186b6a32c062d0c3640ccbfdc4103225ff38fb446b99c8fe54c9f16b8e155
48116|19|chenopod|unsuperable|51ba66c54dfe5626f53c8bc9efe507f8184b9aa25849e860b4ce0fd208548cd0
48117|16|quinoline|frabbit|0a543cc1f2a18bcd231e9e453621487f517fd9eeb18372126d6aac5359f8aa99
48118|16|stupeous|Mantisia|89b68238389f511dda8fa1c74de0a0f7f3ab8056d821d941793ac5fa20c23250
48119|18|ovately|gospelwards|a62aaf60b7019131ceea898957b65bf0c680e11698ea0132a4dc38587c052824
48120|17|puzzledom|Wistaria|20f15ebd1e2c7b782102fd32ede2bfede2274c221b2299677fd482c054d11eaf
48121|20|landright|autodynamic|b1f0d952d43e55d7ec271d6c44840a4801645c530e2a8d83a9cea8f7ed651fe6
48122|17|crypta|aquaculture|32018089f643b6c208e2fe720e38b2286fab411c86ea448f7d6214f46cca967f
48123|27|disafforestment|charterhouse|89145c6ca9dc97d0e65d61bbaa555945d8fba78c925bcc6263fd8a58ed4e4e45
48124|22|hemabarometer|hexacanth|0ad19c1ff47dd9547934c93908de967a24bdcab4435db2b9a1211ed5710c7d60
48125|17|inform|photobathic|05618f38bed055a8f018731af4a0bb199608936b15556bec5f87958c15f7f01d
48126|21|arrector|incapsulation|586f1fd28f0a529967bce0e29da8d7d6f84249277dd35c0afc8c5f4ad7493d9c
48127|17|holothurian|tennis|a8f52ce8267d67ea9476e9f3ff111370ead9797298a1510dff61ab552efe883a
48128|18|whispering|myotonia|0507789ee284349eb231940bcd8aa3705a9ecb12d772429a47ec7e56f99059da
48129|19|mineralize|paralyzer|46baf51054393897a5ebbc4c193edb96afa790d6df01fd9a3a93661bc1e95d04
48130|20|xeromorphy|sequestrum|ad84f79b8cb784690ac88a5758004c50c7a073a4945d60bcf1a23e4502ae1053
48131|22|hypotenuse|passymeasure|99b04b072e7ba9c685a3b4efbb5a95a51511969040737f0ab6d64f8442fd6545
48132|20|unfaithfully|uncaring|a32b380c9b42be4603e017945f8d5c2dc38e1b2d807f4e5549035e4d75f2088c
48133|19|subvillain|confronte|4eb17a42f74ada63d566d2d81d0815cf2771292e2e1eafec957557d16f0d4af4
48134|22|congenital|chlorimetric|0540fb2af70f8f57c65fd1b4ec2065ade534d2e302bfa21985b00d745aca3cf0
48135|21|torpedoist|crumblement|4962014a4d938795ab8275af39e1d1cfd71abdb995af48fa4fb1113500e8cef7
48136|20|unpermissive|Septoria|7f9961a1dfc5770de4a17acaf710a5a4bb75a5e959b1fb5d2e6212278d2d57a4
48137|19|vorticel|Holocephali|d2a098ed8599a195afffe023c28583b5d802887b44ed9e02a2a1d12e88bc92e0
48138|21|maleness|discapacitate|50704aac7b132942a42d1f296a5b7b8aa2247e81422cfcdb9eb875a2effbc6d8
48139|23|radioactivate|lomatinous|4c82e741e1663809120ac4222702f5338f43358c0ff0fd104ed4d804f9919f91
48140|18|eventuality|branded|46a3f0f3bbe05c4142e49cd23132daa2d1abd2340e9f0d57889dfc4239ac0965
48141|11|Sorb|rootlet|671a3af88f0af9392a3c5e70b40405ee036aaee943a72f1c1065ff4564c87c17
48142|15|Guacico|overseal|9c93a5e8776b0ccf20108be2b7b60607952d194ffbbcd29cf5ffe1973ce1c094
48143|15|gladiola|toplike|ad5587aa0bd679dd61ee0d486085f9a4c1baf8a0ba4511de006728e4114b1391
48144|25|posthumousness|underhammer|2ed299c9d75d9142d11cc3b7e962689c3ce94178957e00774b3bce8f45adf807
48145|19|Cheilanthes|unbigged|99bd892b182654e980f5afadf738b686e168951a842cb848a5c9b2a8d6011341
48146|14|azurean|vanward|539508c5e501e50548c2477ffd748a373c8d6e65135a5c4501d4c1d396fee414
48147|17|Sehyo|amateurishly|7ddc70bb6278e3cddf86cfbe0102deb45d8f83c4546d089dffca43f1a61cecbb
48148|19|currently|hieromachy|838089179f1fc2829e9cfb70d8b2aff247e651e77c17f7ee6b94be242bec83ff
48149|12|Yana|unmellow|1bc70d91edc5739c0e1361735c88fc2cb07ef2cf783bcd6227f2f4108976f286
48150|24|incunabulist|sulphonamine|03668363d812693cb02f15048a376e14f686fed71635c3e4fcacaa4d4a1fe8f3
48151|15|cationic|clinium|71911f7378dcea5a5f184a5d1f07620a348950610c30085a1abc5aec76c22405
48152|20|skimpingly|sufficient|095e3dc153fbc88285c9ff4e865d3fea7a846958595ac7105dd951c1c79367b0
48153|25|hydrophiloid|methylglycine|f13f02484a23501367b84c79c562f4e9dd51c32cc64c7faa5f9d970404905824
48154|19|coaxial|romanceproof|3a3e84a5657fb6f1f341aad1e3f7f37836af0a59ec4312a73975f8b3714acc0f
48155|15|Hebraize|focuser|f11bcebccbf9a42ce742668d425eb7825c5ef506b95492ad5c2c4bf4eef2aa3d
48156|15|coppet|spicelike|9a2c82d649f155f7b2d61d80af8f19a252e0da1b63e7fb19d249612946606855
48157|16|draftily|wallower|a713068c2aeeda3cdd57d5510e4e95f5a3e7b80a5eaec77ea8b20dc6683ac908
48158|20|befop|palatopterygoid|0f51fa766dc0dbef2232aa455a97ea8824dbc7b866996f988b866aba7086bc6f
48159|17|countertaste|Iphis|f7cb50b88335a1b6fa31428aad74a184febc3a3e93cdcd114193cfe28a3bff95
48160|19|epirogenic|skunkhead|9917105d9df6115039c02618b8428c4054ae8c2e11e97e534dfc256b25dc1736
48161|19|dihysteria|prereport|cee3e15347496559d3e11d6e7cf8c7bb721b2eccbed61a2b53d6f1ad661019cb
48162|22|amphicarpium|telegnosis|47628878473ce57bb581376a916e43ff2bc2b09a299c6b73d7ee618ce4eeb9ae
48163|18|beforested|barberry|c7d71a614053635eeebef43428c235b9c65c05631d33b88a870136ced2c4c306
48164|20|allocutive|sulfanilic|c5d2383fe2a1ab605797f022f626f29cb22cdee9746593066a54bf2dbd4169a8
48165|18|isoptic|hippoboscid|a73549eb258301fb820724186feea657e052638de3279af0c8c0afd9cf2f8513
48166|21|unextendible|misquoter|c1b527e73742cdb9acf91d426de2ae1bcbacf9271cc21bfe7ccbcaeb07d1a982
48167|18|corrector|unfurcate|4b57d0752ad0e064e68d82a364a6e79dea4d78c6478da37a0d7e2ad24aa297cd
48168|20|fiduciary|disarmingly|83766ef3914fc68f7ebbfbafda492758e2700d27f8521321d3f49047c79fa0f2
48169|15|resinaceous|nant|7132d18c6eea326c549947306558382240db8992840a242afe3c5959e869099a
48170|18|immotioned|jokingly|c3c813fde8c6189254de8d4f50cf4129752fa431fd50f365120c4fd0110fec5d
48171|24|invitement|provivisection|660802499986f68d6981d913a4094d8d33e0b42568c5611fed212b2642ee979b
48172|16|daygoing|incavern|baea2d53bfab27569c94f6c706f4b574a5acd9cfab3a3fd5a944cc1d04fcbc5e
48173|15|Secessia|myricyl|114c16f29fa9168d737d2fd25af348d1d0400dbd4db3b411e8d22a2af3576fed
48174|9|uric|farce|0d108c554088be371ea109e22f9bef27776bf7986460b8e9cfe6ed325700e222
48175|25|squamotemporal|reclaimably|d2b5471935647d3c04c05aabd67967b6db18776bafe37a1d94e1ba4bd9bbe403
48176|14|gobonated|Argas|e4edcab73c597fe227df7674d572f91ddf04dfa5b6775f6d150ad885c546cba2
48177|19|elenchize|redisseize|a4ce718a1fddfbf6c4b8fe5f1ff51d9249807dccb5eadaa21fbf233f29c5261f
48178|20|ancientism|epichordal|adc3ca50b8d958c414057b4a4772655aef1f674162d80215fa541e15684b941b
48179|19|correct|defensorship|118fefd1db2f9c5e73f6281be41bd2cd5949e43e2ab4df1f0a73f3e177866f3e
48180|18|Hippia|pinchcommons|8e26ef6fb849fa5c776c2626b565713e750d7b6cc49c80859856e0913278840b
48181|23|preactivity|tambourinade|3b1fda5d55f6c8da0de8448ef36758e81c097ee9ab7bf170b5f7c66bc379e899
48182|27|dezincification|macrostylous|36293d7d1e87ff4ecdebb37feadee7776748ab8cdf8083bd447d1b1e596e2fc2
48183|27|aziminobenzene|hepatatrophia|d29e667f50fc35473bd782b2301dcf4ec8bec67c1edf3afc031815aa62655d91
48184|17|daybreak|excelsior|33a3c0cda2567505a6f71748377512dc019055ad77a0d11bb2d0668e2665d5f6
48185|19|shadowgraphy|Catodon|122297356c61e0b780377db64f8bda26c6bde710ad2c341155a4b660474080e3
48186|13|brassiere|boar|f056e6ff8d7cf42023eea395925473d078291117440ed6cbc8d29823b6901c40
48187|20|harmaline|Pergamenian|462f0b17397e14bbe039c6a5b1b9395ce5a3805880aafa49c607df564ebd8480
48188|13|Galbulae|blype|07a78bd893e55ce8dea7d0f172d6ce8d344e1035bc93b4105389c2a1a0ae158e
48189|21|stomatopathy|ladlewood|d5980fd0ef899fa7b20fea004b9354cf6d5dee7cb91d02a3f058143f76e70a48
48190|15|dinus|neophytism|2807c59bac803c6dc9ab345f926346b40d6af94a9493576d1d420c1ebf84fd6f
48191|18|otherwhither|Mikael|164baef6d9da3716881d3aab814e51f5fa950a1cdb8d3a1211ee5bd8ead5bc0b
48192|22|rutherfordine|monorchis|e92c049f68abf205e0a7d98627e30bcd50bdbf025da252184f578cb4847f8405
48193|14|preallot|cabble|c06881ac34a00cfe741899b0a4af8fa4c7798da0b332bb5043e247735118a878
48194|10|cokery|Akal|29af7229fdfb6386678093fb243e8b8743a00c0412a0ba3ea0bc033b97cc773d
48195|10|sundik|onus|ab64023c25fe5f29ce73cdb079bcb56031341dcb978dc0126dbce47cd89a1fa9
48196|24|dimolecular|hemocytolysis|fba7b088f02d744d2428d95f5307828e50a82bb1674b0773cd6262e45eb4ea2b
48197|17|unitively|Pierette|ce6e052847b8ff5e9cf47e597cc645f1ad4a0950848d42e0201f715333905c8c
48198|24|nasoscope|microgeological|99b9e17fc97cf220e5591a1ce22edb78ab152a46381b1a2db0ac9098586eff14
48199|21|silvan|paleopsychology|dcff139026e14a109406dabad82ca7b131d4e2d982918152020514ad57c3e31b
48200|13|prey|Rhipsalis|17c55d7b59d272adc769f3b23f2f1051f5a857140ba92e772e12267879e16810
48201|18|sketchiness|flocoon|198aeee41a728dd0892a341bafe252d0f8753001884224e968986b37cabdfd03
48202|20|forestick|hypocarpium|baeb5634308ca501444748dd05eac8c2efef15d1872ab64ee415ec4c55e34ea5
48203|21|pennyrot|Parthenopaeus|e689f160776eedef1eb104acfb0ab80deb516f5b7708d155ba90e41c9bd2c8ee
48204|15|prosoma|guttatim|03e95390cc4748962a49cf79058d97f308d7bf2951e30e0ec6a46d49b78c3df0
48205|14|wantful|octuply|c0effec8b390020122b04ed4556162a759228de86582b7c3817f6788a53c7fcb
48206|25|Geryoniidae|myringomycosis|6ac92f1b422c86548ff03584d93e9fb87cd21b439dfbdd833299820771695678
48207|23|distinctionless|semifast|5783c021dd569863837d0ec5ca1e4bd991cf9bd0cb3919f7ff3dc9f90ba5f358
48208|20|unweaving|collutorium|252a7d12c26d194eefa26246d5777d8566a863156fb49b8d63eb04c324046871
48209|18|countervote|asaddle|29ed594e79213384da6eab48f48ccf808376564de235c6f89c5b86845a6c7075
48210|17|superinjustice|off|5f2d4b5d370b968aa94428569129972e089c1ef3d08e63c30900a0244fa19715
48211|17|tabularize|beewort|07bab0fde9cda15223ad8e4fe11fc221ff053b6f1e6c81fce3539fc7d12e6008
48212|19|descender|pantherish|4e18344e2a5e4f202ef764c08a8f0e720242e42842cab0838f323e8359e856a9
48213|16|pallium|paronymic|f3f27ef03827ebadc6fdbb9d7c4dc87e6ffa4bc6623ef0ce2fcaacc682e904f5
48214|23|unillumination|erosional|78d1b81b67052bab6993a7e871d15e95868fdc92ea11a89dd30665154f7bb83f
48215|18|episyntheton|gasman|74ebc5189741ffd52398b0264ab9636e23fb9c5120ab15eef42d454a15ef66b5
48216|16|unwarmed|Silvanus|9f278aef8bd5b9d6d9ac48c605956e2a8510b06409dbafbccdc5acb09d915f33
48217|20|rehaul|manageableness|43b3d4c7ce8c1d4d1b3f6831e664099789272b9fd63b5063d51059f0626cf33a
48218|16|clockless|rabanna|ac0286f47da634b42337c4e735abd4efc866b8c0a19e887bfa802746883759b0
48219|17|sunroom|precrucial|6b2f3bf50023fe741954c9e31235389c8514f2bac3ce716cdb3230abba699d5a
48220|21|potamometer|coercivity|fc9c7028706c5ef9488f0d98cfa162f719ffcb165c52441c3322cf673a98e817
48221|21|meteoroscope|antennule|93317a58637383a30d5bdc790798dba85bf324972ab2253ae5857fafa3b35f9c
48222|29|stringcourse|predestinarianism|7669b2c650a3612e144c9c8853062b87c04783ab7f547ad4cfe5c5c47715ca10
48223|15|eelshop|woodwall|64448d9f2381c95d91e97eba2b15fb826c4e11c6803a194307b2682221a457cc
48224|23|prophetic|metoposcopical|b2eaca4e21c64b400d919aed8d30e416a3d8cc89160f5f5eeeec6d26dcaf964c
48225|20|madhouse|lexicography|d285e0a2e28fcada2dd672e36c57bf7a451c430b3e5749a683ba0ae0b8402501
48226|18|Vulcanalia|bulleted|5b1ebfc9d8428fbdffc73b21c226aac4d093b81fcd6e519ecb27090d6f01fce0
48227|23|Salvadoran|rhynchocoelic|701e50cd8256b7dc12091e7a2491f7f566edcbc45980b63b65ed675d5be38c5f
48228|13|snakeworm|wean|2b2d0b8aa1b10e8dd5846edf6d25dc4201022a29c3dc01bb81f03dc5fedb1600
48229|24|Plantaginales|megacoulomb|a751d17c08d48cdaacbab0009c2fc6135a398496ccafd26e539deefdd0ced4c0
48230|15|ovisac|crownless|f6f61cb0a8ec6afc4fd98af60fa6ccb0ef3050a4c03dae1916302efe20f369f0
48231|20|multiplicand|highroad|07a370369a2e1d9cdf8d12845e6f14578fb9e1fc253fb8a62c3ad9f257b5dea1
48232|21|zygotaxis|opsonophoric|7286cf71987a6293d236561c56d12d12942b96773ca7162531f0069840d5db1e
48233|13|handsel|alsoon|4396e8e27a9df6358200a9520be2e57d65b37d6b6e11529ca535483edb9acbb8
48234|19|piecrust|celiopyosis|f6f7cd4b03973115cd28a08bdad80a2a49c8e6edacefe8364bd98e58eeb51d33
48235|13|pawky|animalic|03541e3eadc9e1131cebe020eb1a1e0c59c52b832f5a23d4ba46bbc4fc260cd1
48236|27|sociologically|hypophloeodal|4d0e34837015a02cb5d04c56828c9e4ff9cce5c5b028c61230b7395017274e36
48237|23|flanneled|stellification|82ab67ead188f03adc3c8ea75a457ac159d68633205e78b42e12a7f2482d554c
48238|10|kulm|reseal|403a591d92093b93a0cbba04bef1c60ded8fc0367de9c2433c7578d4a014dc1b
48239|21|dutymonger|ununifiable|9884cd3a1891399ea2e326c97b7e615acbe4a077b8e7e21c9129262e732aa969
48240|16|devolute|thalthan|3533b4bb9709ec1952c33e1a2484418f022e38a5616be625aa3d03632abda6fc
48241|21|aplacophoran|theretill|a2ea239a4bb5012da4f3423cfa6ed43d443a996063c337d045bd7e01f8aab091
48242|23|nonseparation|acetabulum|d5c3e9ac2a1d8b061cdf4e52968d6afe31664e3352eff9eff9769884f43e5f6e
48243|18|pyocyanase|mumbling|d7cb3f131878d386edcfd55f087195e329152bcf4d7b0d649972bc5061eea49c
48244|15|pendulate|oillet|8c84a7371983ad2d837d042052bdcd3eefa6c9921d060bfc44c2a3348f68c15f
48245|20|temporariness|Pindari|56c50805d9d6e5a703924ee9de4c82b6a0725998d88766f513c52b29850dd994
48246|21|compulsatively|wadding|6e74765c557fb3a0b943d8ec2ad38699af80b3a89acd26fe820df10f4abbc0dc
48247|24|sarcophagize|overcourtesy|d6f414a5f5421cf0ba8bc044934eafbaa40a97e6ff1604ac765033034b67963d
48248|16|coniferous|kibber|419e4a8f1f861e381a526320681dd76875dc68c82a12ec1371f6fa718248c3dd
48249|19|weightiness|upfollow|b18d479a968cfb4da9da177140fa05c58bd71975327ac146bf19ed3815d8b227
48250|21|aberrate|pneomanometer|bde565afdb4e18322db467ad9087b6038158c0cc8ae422bd74a80f6fab55b99a
48251|26|carbonuria|anthropomorphist|d987fd5fec0771d3a939047cee19f51ea53828492cf073275751ff7db1193a89
48252|25|businesslikeness|diazotype|ee44c1f0b0c365687d01f78878e59fc3dd6cde7941fb7cb069a6247c1286e83b
48253|21|commendableness|Anthus|479b3b1942a019d2fda4a883837e62c805f57346d92795c20f71d368be882f62
48254|21|Roschach|physicochemic|7c22ff1955f07aed6f13ecc5613e2ef18112ee6746f98ee45fa8a873f15e91bd
48255|18|backtack|saprolitic|104c2c90fa2c6c1079f4884de0fbbe37bf9bad9c6098779615f6e0bae65e6b5a
48256|15|pulsate|diminish|5e83f6f2083b68933bb8e75b21af3c31eb9e35c91aed583d058164796e56f7b9
48257|17|youward|miliaceous|1af67c6a8cd6e406402731bafb1a5c39560f127f2707b99e5d27d9f840677f70
48258|18|Kodashim|cryptology|779177ed40ecb874e9b341ac2ad465740b04bd302716a5707611ae773514230c
48259|22|chondroitic|scleroblast|c58afdb63f5bca06e6e7ab23c72ef2a827fbd719b3ab39f4aa99eaca50387248
48260|17|sisterlike|fragile|581866175b5ee8dd62a7cf980e036dad40fb0e4bec44f076d4c3ad79f6454d44
48261|25|overbusily|interfoliaceous|7771041d6f674495c5d51b6efea5215cf1bd9ca5f98bd5dfd3f79d2b91798c7f
48262|19|posttetanic|corncake|0dc5ad3f5e96e3c171f6ac1488321be357e96315734afc899ed94e0cd35e9469
48263|19|cystomyxoma|steplike|75ad495adae6461cd227f68f8480d4ff5594810eea009edc7247564ee0230e7b
48264|25|metalammonium|harquebusade|cc678871b18a0473c429544df3a664b36df51809011a8857cbde0b9b0484f6eb
48265|15|dimer|misogynist|5581b1ea33b729919f977a1fb6d5369260ff0e2846f3f54e98aae966f1a74da5
48266|18|fingent|distractive|453aff6e7f1ce17e05aa04d6f65c2d69ec5534200f508ba5892e068222e86e03
48267|32|unmortgageable|suprarenalectomize|be5d507b05e66ccbecefa3d7b69939d5a4f218c6ff831a5ce28d0675c4945b42
48268|16|Guahivo|oligopoly|89e8f95a651a7b2b854106b6e1f61abee87281cb52d7ff8525de318466ecc417
48269|25|punitive|anisocotyledonous|9a8dd66a467c484a7bf58d7e090109dfa34f7d6cd6e35806b87c112d9419039f
48270|18|undallying|metasome|fd00880e245fe66c006f9cf4ff29b81180aec7e7cb6f6dd244b65dd912bfc686
48271|16|tambourgi|freeway|47a03c7dc31bd8adc3fa05ad2d3630122b19f905c657935774ec0a16400f1091
48272|26|bacteriostasis|prayermaking|45a35e2bd29b4b3915b2a269365d4b91ffc7901b298a50a1b3cba7dfdc9c39ee
48273|22|spermatogeny|neurogliar|20a58bc8d60cb6465bd7c27d772240e3cdad74eadc439638c6aaa245c96c8ddc
48274|17|quirewise|reckling|ae5f1b60b2fe9e82eb91738ea78e34ebaa0c7d991f71e7ffe85f7a7f39c6c5cc
48275|17|swob|uncomplicated|4027654519cb86871f788926f0df10469ee38c7fe0e8294f6134f10f2762ecd4
48276|23|familistery|anguilliform|9dd434aa679c658a811b5fadde34d71c8521661c5ddae7bd01ee425cdb15294e
48277|21|paragogic|ultrasterile|3be7f4e45158e3f1ea776e452a89a547e4e1a3628c319d75ed4241b0bb296195
48278|21|diaphanously|counselor|713864a84e41d394cd04f2ffa134fa03fcf36a7f74661e7ecbfbb5c28fed4942
48279|21|glossarial|dissentious|3c7633a5d5a3972b54e648959297b9dbd7d740ea2b4634647a85fa57165a72d6
48280|19|urinometry|snakeroot|44db89e8b861875e6559166e14a8f0612ee74b7096b54c9cf40fd8a298277b77
48281|12|empyreuma|obe|56180714368af2413ebba993e600630370da846f345d8c4606fba04e3b072eae
48282|22|poultryproof|complanate|547d7d02155e2b79c064425d7ae8eecea5effc9ed357b42e04c32d516ca813aa
48283|20|lymphocytotoxin|avert|6c954394cf45e41fb3789c512aa047a1bbae3aee2b42bf016022a4f9d4a486a3
48284|19|cystotomy|mahatmaism|961deded8bca9ce3c274b3a0998ccd2243a2bbd710ba2738c7e145eee251047f
48285|25|prostatelcosis|unindignant|aeb510d9ee432ae6790031c1a2ec62645dcb8175b016b52064ec2750c2260044
48286|25|deflexure|microporphyritic|c7b8f0e47cd4299a1c2d5964c20a42b9c88b9778d32658aa0caf948455848f4c
48287|8|fad|thole|3fd2c0bda18d97d18abfc639f303654544a73efb30aa21d8075ec577d41c767c
48288|14|desiderant|spor|8536d000a337f5b7583a422f03607dc093df4c2a85c760e4f4b530f3ceb4c2dc
48289|20|triobol|mnemotechnics|46863b26890b87a2af7890affd7e22100254a1f77cdb22c2d48a11cad8f14ab2
48290|14|Natt|pronominal|6e5478911931af521e58c25ea24006d7876841352489215b31606f02890f021d
48291|14|rosewise|morate|9ffbf8b1f59f0fad1793157c50cbd88d63d5240928e73653aab771f0128b0f3b
48292|19|preaccounting|batter|3e3eef246321d674ecc6d734231b1dd9c07ec019ad2e1c4288a2503303238a7b
48293|19|subbailiwick|topcast|d13e19c3aefb475dd83b17939f0bee7b35b1766bc2a4e397ee998ecd56e4d128
48294|14|exsert|nosarian|9fbc06010503919626f8fc6309f2bad0c4fb410fa554435da494de45468b62eb
48295|12|auh|gearwheel|672718fc3c8fc934f97b66ef2e9be090f83e0095e09bfda06d0c717e5230c10f
48296|13|goyim|stagnant|170849bcecd77232b4d2b12e3c410bdbc9572f293faa5d23bf550785fde25d22
48297|27|stomatoplastic|Australianism|9d5ebda6758adf2c7a43e09587c953b10b1a0547b8c1e46f14900c22acbe5325
48298|20|tambouret|undeserving|3001aae9d756f7be18388d6dee0b70e560fb603d9e4e234ff7c9950d77720ecf
48299|14|braces|maltster|4149fb546b66e7f2047cdf8a0949d02bb9cc9654f8fad2d947e0354d7a299832
48300|17|laconic|incasement|9c079321d09ce6b098c5796670460f8ffebddfec2151b842a2e89e852dc80218
48301|20|prosiphon|chamberlain|73920e3bfd357084a0eb13e5636f450353a2908564e2a468815f34ccade98d09
48302|23|suggestingly|definiendum|a71883a0470b5a134cfd16a4d345957647b8c18b64a0456f0b922ae61b2c1416
48303|24|vibracularium|predicative|2610fc92e31b044ed43eb363af98778d0ccf6a533e14aecf5d738bd1cacb0c6f
