sequence|TLEN|data-a|data-b|validation
39478|24|insolvability|pointswoman|5fcbf32a05ad54d65a46ef8bb18cb531fa2b6c069767b105373bcc9ca77f7861
39479|20|Medinilla|collinearly|f191845ccc4a7b07b4cbffb1c8eb809f64190462d90c320b554193b5e5a01ed5
39480|26|spinosotubercular|nicotined|d8ce27ccd7b4a66cd2f51b68aa9529cac85305bde6e0bf0bbfdff1f0ac68e619
39481|13|anker|polypian|58a4463ee71f3b6a6ab254cee91f3ee8ab1b295b5f1a07211ef98692e8d80e90
39482|12|preoffer|keen|f12627b81ef19e46a2489892ddd0b6649a042618ce2f4f203526bbb306ce74ba
39483|22|illachrymableness|rupie|ecc80087460bc947595aa37bd3a15d94e86befc8985cd64132c3274ede4d7f2c
39484|19|psalmic|escargatoire|e163b777cf27de52a4a4adda31a80bc43e3270f98dafff72f62dea9b3825f90b
39485|18|blimbing|azadrachta|48101ecfdcd711f1c1822f5e06683bf689c232421f9833fc547671f96ee32a02
39486|19|interiorize|jailward|57ebbb36ca716e2110c27e7147fa1d47b120f8703433e459a66d6a905f2a9d72
39487|17|nonelection|muckna|117302244d265b6086b056b55b2f761e37051b20a1e2722a8cb365761908e8af
39488|23|Scripturist|protocaseose|43052ecc6a2a7afd91dc10d41666ba4103d8fef4219539af408f047e6d346902
39489|15|erythrin|halling|bdce0a835bd3888291d2b713454989a9db62b3872c5f9594c5eb2a62cdf43ec1
39490|15|Henry|pomivorous|3dd07c859bdbb990eab60bc4d73bbc5d593e9e787d45ae92f5139617f777df1e
39491|17|Sarcophagidae|spor|29cb62920c5caeb0d27129e218c5b7feb2a85ab54107dedb7ac85ec8ac6411e6
39492|24|alveolariform|lochiorrhea|1cbb50674747d9a59b35efd3be2537e252ac0cabb4660ed7edf20fb86b824d86
39493|19|Boltonia|coadjuvancy|d9e196049cf3b499fef9cdf6597a17d454ab697414b35ae73962bc4c92976fc9
39494|24|theologiconatural|stuffed|bdca2c7f384ab633a45721e6582fdee348f04ce89880f33ee0303562dbce24f9
39495|16|blenching|muggles|f0199eac5993f59e000798c00e941a93c8a463575e06caaf668f7c38698c1d5a
39496|23|cyclothurine|investitive|eba2a16faef7da4e268b36b62c63ae999ed33562c46cc6bad93dfbc36ed40dad
39497|23|Bulbocodium|subprofessor|7bb6d84610e2b44260e940b73f0954f11da38eeb58c36bd44092b214b57365df
39498|16|softball|prophase|660101d81cb434c05bec69597b59d360f7e2b37e89ca0ec2c6874c091adf8f49
39499|12|hieros|bayeta|a49562799ef8cbb5d0c04def44938e268d88e5be49c5fe4cc9aaea55a099d150
39500|20|trochocephaly|exotism|ce1d494c2f670182965a799a221c15c70a205fc0c99f46b9e462278606be0ec1
39501|24|comminglement|trophozoite|8ed4536abe85840570e4704a62a6d49d67a13567ff20e1341a08f62561c4559b
39502|8|gloss|met|af78e71a62f6a2b9c891aec87343ec1c5fa5d7c6c4297be7def0de745a854a2f
39503|20|windring|indaconitine|2143adb0a7f5fa20c3eb020b1c9f2818fa3302fa79829d1bfb74071249923b1e
39504|22|unanswering|sulfamidate|5ba1a481fa7dfa1b045e65f32c5f80435fea09dc74ca80cb1ab8715351f2164c
39505|18|putrilaginous|abode|0d2e9f90415c04eaae835c029d4025dcd79265a59325d57e58fd7ebd5cd7cf8a
39506|24|bilharzic|zomotherapeutic|2bd3de60651a882f8ad1e5cdc8da7a1edfffed0fb8a7652b3ec322cc94c9d56d
39507|15|hatchetman|elute|b389f7734dbf517d18a681e530833404cb20e6d62a1ba3853f452c8953211d51
39508|20|asaphid|gentilization|8721c689e2ff66cca4432907ba8e776b7d9626d949d4118c42d172b082a98f9f
39509|11|brow|cowweed|4dce5dde0f6f8ff4310929d3c3729cfd78259d41b3e6338a6d9fa42f7c04eb48
39510|16|thioacetic|Cheney|c26411db594bd3455741395bedeb1b0f6ce950e85ed7fbf412a885655a570993
39511|21|misrealize|encouraging|fc5975cd6d38d751b5faf52ddbb41a301efbeaf9faf6f351e64a220e814ef176
39512|16|stodger|gamboised|eba2d817b26ea9294ef5a036d73a8c147f5d00add3b668035ae0d3e1f6f01e52
39513|16|unrifled|dehorner|422457b752e7efe0b7c17afb03c2f7dfbb89fece548ce6a904e7db8afacc2af3
39514|26|animatism|bathyorographical|5d77e0abc407c056273195cb5a3629211a67fa3ab5b2cdbe93b7ea07ad5a11fd
39515|18|Adigei|hendecagonal|fd3dd8310244b207299734240eacbd92487d041df339f9722770109e8a33c61f
39516|17|almsfolk|Hydroidea|59ceedf1eda2bb4ed0cd0def1a23370a8def73c97e76b3bb49456251bcd197c1
39517|21|sphenodont|hypochilium|5dd3a26630b60b2539db655047c7edf8664086c6a3d79896ac4ab60bc78020b5
39518|23|theosophistical|slugabed|11e6b8b642ca5d7032c90331eb5a0c95e7d6ba4d4960ebe144ca6517923b63ef
39519|11|Gerald|tansy|74d62787ddddd2dde986e5fe3c0b33a111dcbbaaf98ea67705fca185c9f253c0
39520|13|piquance|mould|346f62fef8016f0d7561c594fc0c6cd57a9a35559ad0f5a65794eb555a386a30
39521|18|ultimately|horsefly|3a0e3fd14ba6c466703ced557062f014ca245dd598613cc90b29edbdc2d5e210
39522|14|clypeolar|amapa|b8ab3b8f6656e3dab9c65da5b18db6e8276a1f99c3c511866ed701bf86b14c9a
39523|26|quaestorial|pseudoeroticism|4d65711bd43be3fd32eab29166bef6b25dc82dc53024fcb6ab77172b436ea255
39524|21|victualry|polyesthetic|579ec9ac22a8b2818163887f54a06029c61c0f045e4c9b1e6f9933fa23db012a
39525|27|hexakisoctahedron|Buddhistic|4e4f90ac4370882eb44a22d8ea30ad11f43a2fc4f9929aea62fb13c583e9a3e9
39526|18|stragular|maplebush|a8eb3f07d68f65adefdf9bb4c7a78c9edc641718b625b96b64029eed62d4c1b3
39527|20|stageability|eponymus|a4e69830b5475b03968174e58356853e9275ab111aa69819bb1fb927a821d73c
39528|25|Stagger|staphylodermatitis|367be72af0766133c4c6d3a0194aa6d2b886cc7ea509b8b5cbc4a041aace0edc
39529|21|penicillation|lionship|eee98ae226c304f72127c259d30d16b6dd7c87454f9c6d3474c9c241c489f898
39530|25|hypohidrosis|intercolumnal|c07d5f9fbe11f47b92c95cbc8d8455f6eadeded6a2bf22fa8dca2e5476b0c64f
39531|16|nonrecess|urotoxy|eb6a652eeea7f291d7dd2e6d06df41809d8a8de0fc318533345f6309454018f8
39532|18|uteroplacental|etui|99769b89e6ef2670badbbf97ee0b1245fc38452a80f609582d63756e0bdb78db
39533|20|wicket|adminiculation|ecaa33a7ef2c7b524502b58aeeb048f635c0a7f0ee951869e6f037373755b536
39534|17|foldcourse|refloat|63dd17a61d3ff3633b648c495f20ce886d92fbe5f1552ba54c31296894e17cb1
39535|18|metastrophe|bummock|20e832d99b62ab7448bd652a613b887bf68f2816a3c5dcaa74045455d1e910c1
39536|20|northeastern|outcross|95f23c0252d20cf0e7d7ff8b20373fab58a6979e4a837376b4058516417196d1
39537|17|joinery|metabolian|41989aef796badfaa7cddee4d47061541ed414e5cf5e3eed72a52409c349c1a0
39538|18|houseful|undirected|940cc7904b7a0a8d518b3616cc0690234f8dd336ae00312fa021f950bba6ccdb
39539|19|stageable|repudiator|e31da808688e222e62dbd4c4a6b820f9d0c1ede4818cf22e00f4a876272d1e61
39540|20|tetrachord|castlelike|b135659d81b2a1228080ff3c01cfca3cf56fd563b8ba877b6de24cac28ebed51
39541|23|indulgentially|Benthamic|430b34506f5b17bd545b67c34271ed82b7b5ae36e9748be96483812708485b42
39542|22|artophorion|seasickness|12bf5c8d38714629556b89e76fe14fdf4bcbad9d610e2de56179dd63a8a7a068
39543|14|Demon|wattmeter|4b19ac41cf643a7b9e23222093027950999d9509227f3f2d602c31ea9a25113b
39544|15|unmate|unwestern|2c9095831004ec85629a07ab5244682dc1fd459a5d8bb750b706080c0fbe3c44
39545|19|bibliopoly|campanini|84c4dcba37e69b90d9d12939ecb8529f3d3699d8ee299d517487b28a4dd8b8d7
39546|20|astigmatic|refringent|4b85356f3fe26a89180d650dcb03ce1fcb3ece1f7dcd920c2a9851594a1243da
39547|26|chlorophyllaceous|Dicksonia|a2ed2986beb5d6f0ef9a84678a0db8a358ffb6023527e44d9e505196bc3ad263
39548|15|rhonchial|osmium|e3276228b277c9e97240586b832b842a2de96d84457eaf8e4559dd157bff0ef1
39549|18|vitiator|sesquinona|abb139655a1ccdcf64742352e42d3907c4ca87f3152155fe488f99eb9474fc11
39550|14|tetrander|hamsa|f23f230f4262c4d6411f26a907dd3da205642a5ad658fab02b61df5cf8a2676a
39551|24|hypnotism|protorthopteron|c16ec49c3c5e1efccdd8cd0bf5ae35492ffc026421ba13d1bd937e90dd5d6293
39552|17|isology|rootedness|0868133fe3ae453c8f09b375704f49dfa428bd355fd865044afe8f1644d28e5d
39553|23|Cellulomonadeae|chickwit|8b4bb1daba9660f78bb71483d46dd0d4a1b0a680e9d2cdc2adcae317e403bd07
39554|16|uncondition|cacti|0aceaf984190212a670cf82d429259e99b9d883390959d2b642e4dbf8be621cd
39555|21|estipulate|disgarrison|c7847cfd690aadfa2d03a09c3bae3b95d6726b850728c3630f24556b92cf63cb
39556|23|ironicalness|amphitropal|1f4a4bd1ec19d785c6fc8b5d2f26a51ebdbeaccd317a3ceeca0dabca234faeaa
39557|23|pseudobutylene|prologuer|eb294f6415fd19419ca6f4e57e6d6dd1afad90d342edc936bda069d8b7506ac6
39558|18|Pandorina|pyroxenic|21c739e755860d011eba7ef69e6a8b542878697186b958ebb2596a592c8710b7
39559|17|prebridal|easterly|f25cd0ab5b9db28aff1e53fed92f79dd098b981116c6fbe4ea1e3f03954d27ab
39560|20|iridectomize|simperer|1dca14534eb87e45b027d3080197ba75754c50eeb6b15f2bc9d2108e26b37844
39561|20|shepherdish|jequirity|f534941c2913fea0395139010e03f1f26bc7a7a06fc29f51b2ec377755c87c5c
39562|16|wieldiness|heptal|e4a362872ed5026e897330c7b0a9e150566370e67c8dd759d6c97aaca3da71c4
39563|18|collectional|skiter|89f6de3fdf3f7bc4e556d5aed063bf9d3190b05541e162e5c8821c2de30fdd70
39564|13|stumper|dowily|e7b929082e25f8a3736a2b6aa732c8447195091ebe7fcf4a17a2d000ac48d1c1
39565|17|teachable|helpable|cbe9dd126aca6cdfa051966094e01112bc063cab4b360893398e9b845516767d
39566|17|latchless|greening|796ad12f6f723eaeb649c5dd88e8e6dd870d5c1c26e9d65f8710818a54a25b51
39567|17|basiliscan|trenail|e2fa50166de4db12c6767e75f9307f8eef8b93d0ead45c4c2fa744d169384f68
39568|16|cannelured|agonic|e180e75eed1fd1df112b29db670a53df56939fe6f92b86525d8614e9649253d3
39569|17|mattoid|isovaleric|279c19b313b087243bb0874509fa9d8aaffac6d88b5dafb6f844976dd31b848f
39570|18|comedienne|quixotic|fa4dd51ce4bcdafcc83a7c54d85cd42fc64fb0d03ea94680efaa9b8e3c335812
39571|21|expediency|victoriatus|36ff282f93d4d4e44da1594c5c34ae5845cf042c8f47e50b2951e40dd7f052da
39572|20|subvendee|Apioceridae|82aa46d4d68cf7dafe116599663272f597f2f5b1a7138764d8f847ec2fa5256e
39573|26|simulacrum|nonchronological|b362a22211bc8054a0bd1efbc6d505580d44df77da0054730d318551eb741e11
39574|15|pretyphoid|krosa|6f9f1c43e8c8acdf9b78253bec788c54fcd5654ffcd265cc6fa4cbae739d510c
39575|23|reconquer|ultrainsistent|b1fc62591615a7f207ca0b9ba764075bb4dd4e4ff30c040a104edca02d31ef99
39576|12|genty|silicyl|15ab299b9c73ef29da647022d34388fd46411d44603565ed6593a8f126234c0e
39577|21|hermetical|Carlylesque|ff1a486ba4046927b5d861d2855c5d3816fb880578b3d47e24e34ca3f48b7c37
39578|20|hosier|schizothoracic|3df5a8cba4757ce2d2807728e570f99bee36fd59b95c6df33976c76637efa572
39579|22|copperheadism|sclerosis|e9230bd7955acf27c043ba41df2ffdea58a4d6c5ccb0f2e524104b9c2898dbd1
39580|17|Farouk|swarthiness|2d5bfdbc3abc48cb42d438dec015544c2f621677f48321f97b7c020468f179cb
39581|19|laughsome|enthraldom|31d6c2680895a16c9aa924ae5e33629fde1e02ea8a6d1546fdbe2a00eef762f8
39582|23|communital|devertebrated|44ea26b35dc7548e37946406489959bd819ddc78b25913c0d229a97cafffcac7
39583|20|gonyalgia|cobblerless|0e21e43b0493a1634a6e1a879780ac220a605b623b4a0ff0d3dba4faa40fca88
39584|23|endamoebiasis|anthranoyl|a33eff88f6904c88cb00bef3da5006d92ae8f683d6c3d07df29f5107bab4e8b8
39585|23|multilaminate|miskenning|abda9de1f5f2178cd6da068caf4fcd250a0d9e1c5bf0b7c1e403076ecc6ef227
39586|19|Alcelaphus|agateware|7f44a059e94df648703be17f2801e0b220a797a1f48aa123f4fbbf07de50c098
39587|26|mobolatry|meningocerebritis|cd3ce1490e781119412af96511bc28467697d742cbd9e51e63e28a898b6ef987
39588|25|scareproof|complacentially|14f1b74d8f9ac43dac3fcb4c741849c9835a31e7280f5109b5f5d1bd443baa50
39589|16|aphorism|yolkless|84a4bc45c211c64c31665181d5ce3b1babe1cba42c17b5ac89f4e1e49962f6c7
39590|21|skatole|successionless|19ba0b12e8ac809570d32e5f464b704ccbdfd22d27b6b42d660fd7f57036f27f
39591|18|cirque|ultralogical|a7c727716cf8110e11c528da2b3f1dbee06555112ef49cb764a9de06f421ae12
39592|24|hatrack|pseudoporphyritic|253457284e8d667757eee8147bbedb01946395a3d887bc96a53af365c94c3afc
39593|21|oligarchism|bipedality|7e355fed2b7b70a069d17db390d97765a82aa82753e846876bf50d00ac160a38
39594|20|rouseabout|karyologic|b504032ded7daa5fb9d525cd7256bb398242d366e5bf7a868c728e8f585212a3
39595|20|viraginous|subsegment|77f3fb3e626760b355edec7cd5956e10bf5e6302c716e93aa074fa334008d041
39596|27|hieroglyphically|Monocondyla|64d263893fb3a1ec115cc44dd69fa9983dec59a6e808f6ab51b7b1d9fb5b0e83
39597|16|churchwoman|untop|729770fd4f9a515c1605d9953f3e233e6cf80a2075135e379d835eeecb5956b8
39598|24|shiverweed|circumposition|1301d1154f971055a9ae97d2da6c22fa288b3e6b13ba533c01d89d82317d076e
39599|20|protozoacide|poonghie|dc0bc6734a3e69398e63c3b39881de1c7f8eb8304367605462c521fd68db4d6d
39600|28|opisthogyrate|cometographical|70857dbdfb6d2ec9534eb15eb9d85365c30056dde427871160dccf2e4551d86d
39601|17|secludedly|Maurist|4092e69812044057265ed65099246e95a7c68c5699df43be0778183f370b3234
39602|15|saucerful|ensoul|347c51c6ae314b3cc7c9c7ea5d810164947f67fa500d6b8c865fad4960dabb7b
39603|25|reingratiate|cytochemistry|43f6b7169ec57fdc0cb1fdc0bae8a452ff70fc41cf1bb021f7db29a7a0ecd4cb
39604|18|coliseum|unprocured|6b5c885fb08e80f77c5d748b9351d41eb3cc5d583b1ef77653a81f20bd876378
39605|16|nuttishness|puist|1c41ebbf51a9a1da3e36eeb821c025d861d191457cde2eab056c2fef364b7c3a
39606|21|lintseed|aplacophorous|39814b21c68c62f1866501b913f6a68abc8ff0182358f9adc05a78f3c0260d4e
39607|8|ea|pollan|a3b113d37661852df019bcb480372a017413486e8beccdea66cb0af8e0b6e25d
39608|14|Chian|bundobust|dddb3b9b94749586436816a54d86f526d4aed959824b69b4df8d51a3dddf15c5
39609|25|guaraguao|extrapatriarchal|64cdf88754e95ec7b78d8750a041c22a2e625d809320579ff00dd5eba11b3cfd
39610|19|humilific|undertaker|61fe5023477591799a2c97e0cfe18c5f9ce8d0c6595e5ae11f8b712a43f7921c
39611|15|Encratism|mender|0684306d89f6a40e372d0074e2cc1234b56044ba831720610f55351716a12fa9
39612|17|apepsy|discolichen|017bc18c464d538860eccd187503d7c0d0d037b613770d69899b479e18b4d4eb
39613|20|intercept|Formicoidea|a3e1a6bf3fb6c76e966acd341dbd2cd60d0ebd4e342372e1dbf46ed119ca646d
39614|16|tripal|prodefault|6d5bfe1da5ddf87c1a1ab29497eb91231013ce73c9e934cb2f552141b94b931d
39615|15|ebriate|delayage|a44b25e1f392b63787784665ce7017b50d278fa5ba229679fb299e316702ad7a
39616|22|indistinctly|cogitantly|564d5855bab062a01f3f621e5650bc66cde84883736d68706ca9524e5e9667d0
39617|14|Adin|pentagonal|dd5b2755430cb3597c518f70d75dbb41d40d27cd68de2f01bdd820b9266fb54c
39618|16|misintimation|toy|cc1d1f02b2f71eacb96a23f6960080325b0a2e32789b6931224d9a61c9deddb6
39619|17|semigirder|godhood|8fecba090789e53e80d80eb04c5263a81b30b5c4a614c6976679df036573c76e
39620|14|holozoic|elench|a76bc249b981859b88eeee46db16f0f92d8f8f688551c975f859ec4c8c3028d1
39621|23|superphlogistication|alk|f2d51d0b9bcdcf3e962fb12b20032da4a2bb3f97dd70c724b07db926a78a6ced
39622|19|isoantigen|didascaly|dc64ef5349e39c2897574a79d32b6182c187a189c2d6929276bc79ef891fbb05
39623|30|cystocarcinoma|precarcinomatous|5d60ad9d212258cd75e7549216fd8c049cb3442df732c2a4cad193486c4bb5b2
39624|16|unduplicity|serum|77b6543fb42fc03678ff2438cf07f3d58c47c31bb35be63f1b2e099a8d1b71ed
39625|26|resupinated|personification|7701647b3443515a066185a1dd41f4f5067a34cad8514a3a0dac71c45f6927b2
39626|13|claro|babished|ee77601ed2c0c213acf4c478581bdf0dd6422b0f30bdb713ea0b651036fdc9b4
39627|15|carbolize|pistle|b772d3713e69644635f606a6c75ff08b118cc8c1448fd30a5c419ed8aa3835cf
39628|24|precogitate|gynandrarchic|e17caf437803e90cbec988f830f79db8c3da76c7b8ec66da85a8b7892f39a9bf
39629|11|meeten|smell|5003774222af44656287c2170bbbcf2e3e0343c68d8e340fdf8955f214d2dfb5
39630|19|cyclostomous|Adelops|fe1bc34e4d42c43b74eaf5a2b1a27933ccfb179baf60a9b440a66078d151975e
39631|19|depressive|intrapair|f51a7bbc26c9686728d4e4366b589e8c11084ee56c035d79a8dc2f5db82dafb4
39632|18|unbeguile|shtreimel|994373f91c83bba1799ac054c0dfe09332ecd07631ccaf50c9a5e39847a986a2
39633|17|accidently|stylate|381e2670ed0685b47e8fe1d35c1a6cd424864e88111f0ab5d5f676b891a749e1
39634|24|noncapillarity|physophore|f1c315941aa9e0143051dde72d6b62606f6330e46e85835f25d53fea9a542084
39635|23|repeatedly|uninheritable|b18b30421a388c358903722bc94356db3b9437fa84055f15284e2091d47f5579
39636|21|gliriform|anthropoglot|485520ad4434ae74af0251e0a464485f3c998324e517789015047ac0d9e67f1f
39637|21|decelerometer|midspace|9caae8ee2e954165e39ace94be0d69b106ab0364b659a808785218f369dfbe3e
39638|26|perimedullary|Mohammedanize|7e25e8bc80359f34faa2f4dce06b25ec4f3caf53fb0a8f5946d6ed232c6b6b9a
39639|21|grapeflower|Fraticelli|34ed8f2f8c776f553d15e480ee46d4c725a9266e87568ed2e9bfc400be938a42
39640|19|sanitary|goatherdess|7f8a982991e8272702a5894e05cb0ee485d6169dd30d2f1ca7538d7ed76046b0
39641|23|Pyrosomatidae|dietotoxic|d4e00bd8adaf246bfd35445612be44a4d849e70d1ee48661ac4301bef574a7a2
39642|14|cadus|doorstead|d52bd7c28846739260337233e90e33f8bae25961e16c928c4744fb6d3e38f6ae
39643|15|duncish|pelterer|7cd0d7531e2b6ba553a3fbf04c969f4aa4c92e9eb4e6be32d09214be68e7374b
39644|24|pleiochromic|protonymphal|29febe7fc60479cc4eb4b7b8e678935952b2d54740705d3cf4302912113751e5
39645|21|prepoetical|complexion|14c7dd76b6b8c7d5fd23dcf92701d238709a68c6235812433a8911b833b74856
39646|22|herbivority|malbehavior|13e55ffdb45e50897b876cbb1bc0059f9882d77b837d5da5bce18bdf5d1d0033
39647|17|langooty|personify|eaa083688ccdb3d59b74babd760634679ead3d0a4f3dfc984b9058762be47035
39648|26|typolithographic|ineducable|9104e9f5f5819f946c94fccb249a5cd5d04b24b6b64a2931dd681924d2d61158
39649|19|blanketless|Trizonia|3648319d265c2a63847449335d244778350fc899652fb71fd7ed6b04881d7b4a
39650|24|constate|disputatiousness|7af78fb819c543feba2a30094f62014d79926e5224ad0b4a6071b190a8796cf7
39651|23|quetch|lexicographically|a45b7e0978060d6cdc966f69ce4d1cbb8befdbfcd51046e0bd93745795a6bba9
39652|11|tectum|setal|0b8276f9f1ca77e4b9ec38ebe1bbfda215820e51ee850cede5db78de3f82e4cd
39653|23|neuromere|erythropoiesis|3d86e4186b05de715f59f5637a50ec89bb342dc377f8269eb9d796d07441f8d4
39654|20|epauletted|unharbored|fa323b86fea708bef1b127b3c3d8e537a2ad1448f64db61dabb032462b62555c
39655|16|hispidity|showdom|7fbe2048d37a0ea229e518f4b3e909e6e3f2be0b02e16ee4d3015ced011918c3
39656|12|gambrel|stond|7e1aaccb088994011ae22271da4665d03d6b5bffdac8ead23e88814d9b1c7542
39657|23|thousandth|Coracomorphae|f0678e27e5bf949a82eea6c61817fcb6f9396b3225966d9ac81fa73aa23e6ad9
39658|15|apesthetic|thruv|d1ca91338a7bf05388a3ae4c10491636b64eaf6ac6b4cb51f0c4ebf3d8bde50f
39659|22|phraser|commendableness|b4126adb7d6978c2cb8af027348f64154f78492af3e3627184582f44c217ffcf
39660|16|sadh|nondirection|4ed7e725b88b6b50bee1248f58e9720b2aa04136e0eebec11afc7616009c42f9
39661|17|tiklin|sculptitory|b7c411c51695d9ebefa0afb4f6405748e4249a61f0c5c62e25d7afe7002ae6cc
39662|18|intendment|nicetish|c25df36764be7aea2dfc4fa49ae090bae50a1ede1e000fd480ba0667b95c6dc1
39663|27|hydrochlorplatinous|liliform|1de7113f00e8caf432ab5e843fe9ff46470ad0c55b25135f968bea247bf42476
39664|26|branchiosaurian|wherewithal|03a4120a67cd2edf38a5b1ed311c141416191435777e70105c2da53734d716f1
39665|16|Ophiuchus|feminal|0637a6b39b084846a20d9f109830acc4dcb1f12eaeee668f9164939bac9ccc5e
39666|22|microgilbert|abstinence|2e593ce60a720d8466b4642017b4b2a3814a669617d25ac1c927bb2fccfe938f
39667|18|koulan|Luxemburgian|5a0738170898af207d43a3e57313598cdfdc080fa1436a4f643785458ffac5e2
39668|10|nonent|brad|6e9a4d12dcaedfe8a8031f993841b2e1b9bef896c2bf1876ec886804b4897f4f
39669|21|Anomalogonatae|Iacchus|bedaadc494ea38804faa2b28d743becb1fb43b7b67ce46f015ac89b5fe73d31a
39670|28|episepalous|electrohomeopathy|cc45a6afa177fba0773b8888d77a459c121074c57aeb6f8e7efd04f6ad12e369
39671|16|Bulgar|lemnaceous|575cc3c2b7299d8722d7c35836df8c3378321cd01611977fc0213a67138058a0
39672|15|mowra|Scaramouch|05d2bf3e720c98a1ef9f625d94bf0d420bcce1db98b31c571376b15fc974d388
39673|18|Illuminize|senarian|38e32b04f321f26b06dd551d2508f95aded239ecf89e93ff2bbd9ba18f476e38
39674|19|overscore|unleisured|b6761dc301af8697eacea52e2ad616d5e1f5420316851be91bc78d2e20938118
39675|18|Montenegrin|fullish|b94ee965ec0674cf556640667283539f919811e5773913efbbae18466461d144
39676|21|retentivity|Palamitism|175af3ad33de36d8f3cbcff9e784186a8498b9ca91c9894fab4039536c35ad2c
39677|24|nonpredatory|reconnoitrer|0c7dcc3eee70f3aeff4580faa60aef7eb9c559d3b322ebea986971ac9daac8fa
39678|21|sclerotica|overpartial|ca2de74c769443aae96589bc368c69670a69c2cdd1ab4b6bec780389f1e0ce6e
39679|15|sportulae|kirtle|6dedddd2ab1c1f67c5e31195d2f452120b0394a439d7acf68ff7e203da410c23
39680|23|Podargidae|Manichaeanize|b95f6cd655b2b109a3d364ce34a03b589ce7ad37d139f1ebb4506cbae53b08b1
39681|21|pappus|dermobranchiate|b4ef18a5b9db418aab3208a157ab90eba58f7f7fdc4c5f6f3903cf3b5ebdf0a6
39682|17|disilicane|mattery|dd9a8785de296d66d686a80fcc3d3769a09793ec840143c087f443c72ef4a3f1
39683|15|dote|ethmophysal|8e7f22240e06ea1a14a88b9ffc0992084383123a23631fd63fc63716497add53
39684|19|wandery|gigantomachy|341803730747ea8bae737f986136fd617a87ec0fce6f19711abfda7465d30dc2
39685|20|unplentiful|shameable|d559062e98b836b7844b45f41c522c601ef1bc77051baed6841d4c0e1e6df321
39686|20|anthemy|unfundamental|9e5ceefa8f87b52112e2d4b4ce994df4a73ffcd45c8e0de845847186ac3b3673
39687|13|outfeat|regild|7f52e7fcf39b054d0d4cec5b7cb4099d5e963afdc53e47cf79740a797920731c
39688|28|homoeopathician|densification|a528e1f75126967b96bfa6edae5c922a3fd453bf087dfb47048ed4260fd1b2b8
39689|21|dissolutional|overplus|b90d61079d9b7de31e12ec0703fd4d1c62fd3755ba53c250b11a81e89ccc395c
39690|22|thunderworm|cryptostome|c9901ba01187b692cc15ab0a657cbec1ea44381fb7ff2fbd884d0c62ebaa225b
39691|26|monticuliporidean|chamoline|1ae18b2264751561899521b6a69c89d025929d8b3aa5e190bd5d425164e8e0f5
39692|25|salinometry|geopolitically|ee409b4f19ffee15a8d2dab7c52e571c381b483c0f5bc641427250666f2ae98c
39693|16|trematode|aldazin|4e08c44ce54e15f0a1f4377cdd6b263be92ce669293377805cfe47e69e671410
39694|19|constabless|beeswing|0887f930a461cf0fb7732d7787bf27b8201a002e3fb8a12ea8946dcef25972cb
39695|16|pommeler|surquidy|8095a9ff2a844f7579580deb2a6476a3510b233bdd158f4d79ece8046e196a8c
39696|24|rhomborectangular|balteus|7ed151d28bacc8cbb9d31774d69e921f4c096ade7f7472f9f09d1bf9403603ee
39697|17|bacillian|sheltery|25706b3ac295c259ad08ff8ddbb8f5a0e9d04e9a9c3d314a7f55d6bd5fc0cf9b
39698|18|dehydration|piffler|66427e76e7efc88d369760a7e03e6a05d5e71852c756d79d03316f447bc95fdf
39699|20|indwell|thermophobous|29affdddd84d06310d1fb98fb1e4a2abc3afe1724388b98cdc709745ba184138
39700|25|Apioceridae|reprovableness|2c67c8fa963b38159b09d0adfae365dc5590278187f7c06192c23353d59e12ca
39701|24|precoruptness|bankruptism|aeef6f3050ed93162ea6f271db11dcc91d60d09a74a7b4fa2bf93de801453210
39702|14|carrot|shakeout|d0ba4b5f5ad02956ef105c02c11e7bb240c840f780aa1dcaa3601fd50241d639
39703|12|saccade|diact|885a91447f0481e780eac4f3fdec32b38bee4ee4ed9a05c16520353318b7a8e2
39704|25|proctoscopic|unprosperably|146e994a85b02f0ce877aa79b6f9f9c88cf0147a2c198e1c32a75c507bd7ba0f
39705|17|Heteromera|courant|ddc4bf6cb77e1f543869619b154fc93a41a6ec1d65856a4305dd7d2e484da9c1
39706|16|discerningly|wyke|59dfe99e1ae0557377d82662dcd8814ba06da2a410cc796adf88339e0d469ee8
39707|18|thestreen|semistory|47a7f1eb3cd9f5beb33de08bf74b8cf6cb8f1fe4b23d5f1b403864b0fea5205f
39708|21|gigmanically|broadwise|35cc3630e2b9308230875eddda337cd517c0d1df5883ae71d9301792e888206e
39709|19|formalistic|Tamachek|313b31ee7298c64ca47fbee39e384b4a61953c9d6ae33103ea2631359090abae
39710|25|presphygmic|paleomammalogy|b401676284349a80c9d94c376320e36b60f8ed69bf1bee87dcbb7623b1781c89
39711|12|hassocky|quip|a1fdbef29a57910fc2da59ce2992e9f881b86209b2f3fae372ff06a0f2065f47
39712|20|luridity|aperiodicity|6a393d8e20c7450b7750ee1fe8ccfac42a97a62a95c16afea0cf0edef3c41fcd
39713|17|Isabel|unassenting|a3268e7011c6b7dfdf01c5a3aeaa7db054f598e6e4fae9d538261d1d7d0d417a
39714|15|Thonga|cauterize|2aaebb65176816d0a6ab7b88bbe14aa0280a1c68b1fd2d6ccc975fd00195e94d
39715|29|unconjunctive|thoroughfaresome|866de624d119021b0673a2fb8092d47f008ce3292c66194d3621b4986946233d
